dropped,sentences
' ಇನ್ನು ಒತ್ತುವುದನ್ನು ಸಹಿಸಲಾರೆ .,' ಇನ್ನು ಮುಂದೆ ಮನಿಯಾರ್ಡರಿಗೆ ಹೆಬ್ಬೆಟ್ಟು ಒತ್ತುವುದನ್ನು ಸಹಿಸಲಾರೆ .
ಕೊಡಲಾರೆ ' ಎಂದು ಉದ್ಗಾರ ಎಳೆದನು .,ಅಂತಹವರಿಗೆ ಮನಿಯಾರ್ಡರನ್ನು ಕೊಡಲಾರೆ ' ಎಂದು ಉದ್ಗಾರ ಎಳೆದನು .
ಸಹ ಇಳಿದನು .,ಪೊಲೀಸ್ ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಪ್ರಚಾರಕ್ಕೆ ಇಳಿದನು .
ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .,ಪ್ರೌಢಶಾಲೆಯ ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .
' ' ಎಂಬಂತೆ ಸಹ ಯಥಾಶಕ್ತಿ ಕಲಿಸಿದರು .,' ಅಳಿಲು ಭಕ್ತಿ ಮಳಲು ಸೇವೆ ' ಎಂಬಂತೆ ಶಾಲಾ ಬಾಲಕರು ಸಹ ಯಥಾಶಕ್ತಿ ಓದುಬರೆಹ ಕಲಿಸಿದರು .
ಹೆಚ್ಚಿತು .,ಗ್ರಾಮಗಳಲ್ಲಿ ಉತ್ಸಾಹ ಹೆಚ್ಚಿತು .
ಕೆಲವು ಒಂದು ನಡೆಯುತ್ತಿತ್ತು .,ಕೆಲವು ಹಳ್ಳಿಗಳಲ್ಲಿ ಮಧ್ಯರಾತ್ರಿ ಒಂದು ಘಂಟೆಯವರೆಗೂ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರ ನಡೆಯುತ್ತಿತ್ತು .
ಎಲ್ಲವೂ ಇದ್ದೆಡೆ ಇದೆ ಎಂಬುದನ್ನು ಸೂಚಿಸುತ್ತಿತ್ತು .,ಎಲ್ಲವೂ ಮನಸ್ಸು ಇದ್ದೆಡೆ ಮಾರ್ಗ ಇದೆ ಎಂಬುದನ್ನು ಸೂಚಿಸುತ್ತಿತ್ತು .
ಕೇವಲ 3000 ಆಗಿದ್ದರು .,ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ ಕೇವಲ 3000 ಮಂದಿ ಅಕ್ಷರಸ್ಥ್ದರು ಆಗಿದ್ದರು .
1958-59ನೆಯ ಏರಿತು .,"1958-59ನೆಯ ಸಾಲಿಗೆ 10,000ಕ್ಕೆ ಏರಿತು ."
"59-60ನೆಯ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಆದರು .","59-60ನೆಯ ಸಾಲಿನಲ್ಲಿ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು ."
"ಅವರ ಪೈಕಿ 11,000 NULL .","ಅವರ ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು ."
ಎರಡು ಪೂರ್ಣ ಸಾಧಿಸಿದವು .,ಎರಡು ಹಳ್ಳಿಗಳು ಪೂರ್ಣ ಸಾಕ್ಷರತೆ ಸಾಧಿಸಿದವು .
ಅತ್ಯಾಶ್ಚರ್ಯಕರವಾದ ದೊರಕಿತು .,ಅತ್ಯಾಶ್ಚರ್ಯಕರವಾದ ಯಶಸ್ಸು ದೊರಕಿತು .
"' ನಮಗಾಗಿ NULL ನಮ್ಮ , NULL ನಾವೇ ನಮ್ಮ ಶ್ರಮಿಸಬೇಕು ' ಎಂಬ ಬಂದು ಸಲ್ಲಿಸಿದುದೇ NULL .","' ಚಳವಳಿ ನಮಗಾಗಿ ನಮ್ಮ ಅಭ್ಯುದಯಕ್ಕಾಗಿ , ನಾವೇ ನಮ್ಮ ಯಶಸ್ಸಿಗೆ ಶ್ರಮಿಸಬೇಕು ' ಎಂಬ ಭಾವನೆಯಿಂದ ಹಳ್ಳಿಗರು ಮುಂದೆ ಬಂದು ಸೇವೆ ಸಲ್ಲಿಸಿದುದೇ ಯಶಸ್ಸಿಗೆ ಕಾರಣ ."
ಈ ತೆರನಾದ ಒಳ್ಳೆಯ ಆಯಿತು .,ಈ ತೆರನಾದ ಕಲ್ಪನೆಯು ಒಳ್ಳೆಯ ಕಾರ್ಯಕ್ಕೆ ನಾಂದಿ ಆಯಿತು .
ಮೂಡಿತು .,ಹಳ್ಳಿಗರಲ್ಲಿ ನವಚೈತನ್ಯ ಮೂಡಿತು .
ಬದಲಾಯಿತು .,ಹಳ್ಳಿಗಳ ಸ್ವರೂಪವೇ ಬದಲಾಯಿತು .
ಈ ಸರಿಯಾದ ಕ್ರೋಢೀಕರಿಸಲು ಯೋಚಿಸಲಾಯಿತು .,ಈ ಉತ್ಸಾಹವನ್ನು ಸರಿಯಾದ ದಾರಿಯಲ್ಲಿ ಕ್ರೋಢೀಕರಿಸಲು ಯೋಚಿಸಲಾಯಿತು .
ಕೆಳಕಂಡ ಕೈಗೊಳ್ಳುವಂತೆ ಒಂದು ಹೊರಡಿಸಲಾಯಿತು .,ಹಳ್ಳಿಗಳಲ್ಲಿ ಕೆಳಕಂಡ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಕೈಗೊಳ್ಳುವಂತೆ 1960ರ ಏಪ್ರಿಲ್ ತಿಂಗಳಿನಲ್ಲಿ ಒಂದು ಮನವಿಯನ್ನು ಹೊರಡಿಸಲಾಯಿತು .
ಅದರಂತೆ ಕೆಳಕಂಡಂತೆ ಹೊತ್ತರು .,ಅದರಂತೆ ಗ್ರಾಮಸ್ಥರು ಕೆಳಕಂಡಂತೆ ಹೊಣೆಯನ್ನು ಹೊತ್ತರು .
ಪ್ರತೀ ನೀಡಿ 14-50 ಮಾಡುವುದು .,ಪ್ರತೀ ಮನೆಗೆ ಭೇಟಿ ನೀಡಿ 14-50 ವಯೋಮಿತಿಯ ಅನಕ್ಷರಸ್ಥರ ಪಟ್ಟಿ ಮಾಡುವುದು .
ನಡೆಸಲು ಹಂಚುವುದು .,ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು ನಡೆಸಲು ಉಪಾಧ್ಯಾಯರನ್ನು ಹಂಚುವುದು .
ಸಾಕಷ್ಟು ಕೂಡಿಸುವುದು .,ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಸಾಕಷ್ಟು ಸಂಖ್ಯೆಯಲ್ಲಿ ಕೇಂದ್ರಗಳಿಗೆ ಕೂಡಿಸುವುದು .
", ಮತ್ತು NULL .","ಕೇಂದ್ರಗಳ ವ್ಯವಸ್ಥೆ , ವಿದ್ಯಾರ್ಥಿಗಳ ಹಾಜರಾತಿ ಮತ್ತು ಶಾಲೆಯ ಉಸ್ತುವಾರಿ ."
"ಬೇಕಾದ , ಮತ್ತು ಒದಗಿಸುವುದು .","ಕೇಂದ್ರಕ್ಕೆ ಬೇಕಾದ ಪಾಠೋಪಕರಣಗಳು , ಬೆಳಕು ಮತ್ತು ಸೀಮೆಎಣ್ಣೆ ಒದಗಿಸುವುದು ."
ಕಲಿಸಲು NULL .,ಮಹಿಳೆಯರಿಗೆ ಮನೆಯಲ್ಲೇ ಶಾಲಾಬಾಲಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡು .
ಕಲಿಸುವಂತೆ ಪ್ರೋತ್ಸಾಹಿಸುವುದು .,ವಯಸ್ಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸುವಂತೆ ಪ್ರೌಢಶಾಲೆಯ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುವುದು .
ಮತ್ತು NULL .,ವಾಚನಾಲಯ ಮತ್ತು ಗ್ರಂಥಾಲಯಗಳ ವ್ಯವಸ್ಥೆ .
ಕಲಿಸಲು ಏರ್ಪಾಡಾದ ತಮಗೆ ಒಪ್ಪಿಸಿದ ಸಂತೋಷದಿಂದ ನಿರ್ವಹಿಸಿದವು .,ಗ್ರಾಮಗಳಲ್ಲಿ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡಾದ ಸಾಕ್ಷರತಾ ಪ್ರಚಾರ ಸಮಿತಿಗಳು ತಮಗೆ ಒಪ್ಪಿಸಿದ ಜವಾಬ್ದಾರಿಯನ್ನು ಸಂತೋಷದಿಂದ ನಿರ್ವಹಿಸಿದವು .
ಈ ನಿರ್ವಹಿಸುವಲ್ಲಿ ಮಧ್ಯೆ ಕಂಡುಬಂದಿತು .,ಈ ಕಾರ್ಯ ನಿರ್ವಹಿಸುವಲ್ಲಿ ಹಳ್ಳಿಗಳ ಮಧ್ಯೆ ಸ್ಪರ್ಧಾ ಮನೋಭಾವ ಕಂಡುಬಂದಿತು .
ತತ್ಪರಿಣಾಮವಾಗಿ 1960-61ನೆಯ ಕಲಿತವರ ಏರಿತು .,ತತ್ಪರಿಣಾಮವಾಗಿ 1960-61ನೆಯ ಸಾಲಿನಲ್ಲಿ ಓದುಬರೆಹ ಕಲಿತವರ ಸಂಖ್ಯೆ ಏರಿತು .
109000 ಆದರು .,109000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .
ನಡೆದ ಮೆಚ್ಚುವಂತಹದು .,ಸತಾರ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಡೆದ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಮೆಚ್ಚುವಂತಹದು .
ಪ್ರಪ್ರಥಮವಾಗಿ ನಡೆಯಿತು .,ಲಾಹುಸುರ್ನೆ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಪ್ರಥಮವಾಗಿ ಗ್ರಾಮಗೌರವ ಸಮಾರಂಭ ನಡೆಯಿತು .
ಈ ಆಗಮಿಸಿದರು .,ರಾಜ್ಯದ ವಿದ್ಯಾಇಲಾಖೆಯ ಮುಖ್ಯಾಧಿಕಾರಿಗಳು ಈ ಸಮಾರಂಭಕ್ಕೆ ಆಗಮಿಸಿದರು .
ನಡೆದಿದ್ದು NULL .,ಸಮಾರಂಭ ನಡೆದಿದ್ದು 20-9-60ರಲ್ಲಿ .
ಆ ನಡೆಸಿದ ಬೃಹತ್ ಆಯಿತು .,ಆ ಹಳ್ಳಿಯಲ್ಲಿ ನಡೆಸಿದ ಕಾರ್ಯ ಮುಂದಿನ ಬೃಹತ್ ಯೋಜನೆಗೆ ಆಧಾರ ಆಯಿತು .
17-4-1961 ರಂದು ; NULL NULL .,17-4-1961 ರಂದು ಶಿವಜಯಂತಿ ; ಶುಭದಿನ .
ಆ ಎಲ್ಲ ಪ್ರಾರಂಭಿಸಲು ಆಯಿತು .,ಆ ದಿನ ಚಳವಳಿಯನ್ನು ಎಲ್ಲ ಕಡೆಗಳಲ್ಲೂ ಪ್ರಾರಂಭಿಸಲು ನಿರ್ಧಾರ ಆಯಿತು .
ಈ ಎಲ್ಲ ಕಳುಹಿಸಿದರು .,ಈ ನಿರೂಪಣೆಯನ್ನು ಜಿಲ್ಲಾ ರೆವಿನ್ಯೂ ಅಧಿಕಾರಿಗಳು ಎಲ್ಲ ಹಳ್ಳಿಗಳಿಗೂ ಕಳುಹಿಸಿದರು .
ಪ್ರತೀ ಆದವು .,ಪ್ರತೀ ಗ್ರಾಮದಲ್ಲೂ ಅಕ್ಷರ ಪ್ರಚಾರ ಸಲಹಾ ಸಮಿತಿಗಳ ರಚನೆ ಆದವು .
"ಆ ಮುಖ್ಯ , , , ಮತ್ತು ಇದ್ದರು .","ಆ ಸಮಿತಿಯಲ್ಲಿ ಶಾಲೆಯ ಮುಖ್ಯ ಉಪಾಧ್ಯಾಯರು , ಒಬ್ಬಳು ಮಹಿಳಾ ಪ್ರತಿನಿಧಿ , ಸರಪಂಚರು , ಪಟೇಲರು ಮತ್ತು ಸಹಕಾರ ಸಂಘದ ಪ್ರತಿನಿಧಿ ಒಬ್ಬರು ಇದ್ದರು ."
17-4-1961 ರಂದು ಇಡೀ ಆಯಿತು .,17-4-1961 ರಂದು ಇಡೀ ರಾಜ್ಯದ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಆರಂಭ ಆಯಿತು .
378 50 ಕಲಿತರು .,ಮೊದಲ ವರ್ಷ 378 ಹಳ್ಳಿಗಳಲ್ಲಿ 14ರಿಂದ 50 ವಯಸ್ಸಿನವರು ಓದುಬರೆಹ ಕಲಿತರು .
ಇಡೀ ಆ 486378 ಆದರು .,ಇಡೀ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಆ ವರ್ಷ 486378 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .
1962 ರಲ್ಲಿ ಪುನಾರಚಿತ ಆದವು .,1962 ರಲ್ಲಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಗಳು ಪುನಾರಚಿತ ಆದವು .
ಹೊಸದಾಗಿ ಬಂದವು .,ಜಿಲ್ಲಾ ಪರಿಷತ್ತು ಹೊಸದಾಗಿ ಅಸ್ತಿತ್ವಕ್ಕೆ ಬಂದವು .
ಹೊತ್ತವು .,ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂ ಹೊಣೆಯನ್ನು ಜಿಲ್ಲಾ ಪರಿಷತ್ತುಗಳು ಹೊತ್ತವು .
ಆದರೆ ಆ ನಿರೀಕ್ಷಿಸಿದಷ್ಟು ನಡೆಯಲಿಲ್ಲ .,ಆದರೆ ಆ ಸಾಲಿನಲ್ಲಿ ನಿರೀಕ್ಷಿಸಿದಷ್ಟು ಕಾರ್ಯ ನಡೆಯಲಿಲ್ಲ .
"ಕಾರಣ , ಹೊಸದಾಗಿ ಆಗಿದ್ದವು .","ಕಾರಣ , ಜಿಲ್ಲಾ ಪರಿಷತ್ತುಗಳು ಹೊಸದಾಗಿ ಆರಂಭ ಆಗಿದ್ದವು ."
ಆದ್ದರಿಂದ ಅವುಗಳನ್ನು ನಿರ್ವಹಿಸುವುದರಲ್ಲಿ ಹೆಚ್ಚಿನ ಆಯಿತು .,ಆದ್ದರಿಂದ ಅವುಗಳನ್ನು ನಿರ್ವಹಿಸುವುದರಲ್ಲಿ ಹೆಚ್ಚಿನ ಕಾಲ ವಿನಿಯೋಗ ಆಯಿತು .
ಜಿಲ್ಲಾ ನಡೆಯಿತು .,1963ರ ಏಪ್ರಿಲ್ ತಿಂಗಳಲ್ಲಿ ಜಿಲ್ಲಾ ಪರಿಷತ್ತುಗಳ ಸಭೆ ನಡೆಯಿತು .
ನಿರ್ವಹಿಸತಕ್ಕದ್ದು .,ನಿರಕ್ಷರತಾ ನಿರ್ಮೂಲನದ ಹೊಣೆಯನ್ನು ಜಿಲ್ಲಾ ಪರಿಷತ್ತುಗಳು ನಿರ್ವಹಿಸತಕ್ಕದ್ದು .
ಇದು ಆಗಬೇಕು ಆದರೆ ಸಕ್ರಿಯ ವಹಿಸುವುದು NULL .,ಇದು ಜನತಾ ಚಳವಳಿ ಆಗಬೇಕು ಆದರೆ ಜನತಾ ಮುಖಂಡರು ಸಕ್ರಿಯ ಪಾತ್ರ ವಹಿಸುವುದು ಅನಿವಾರ್ಯ .
", ಮತ್ತು ಮತ್ತು ಸಹಕರಿಸದಿದ್ದರೆ ಈ ಆಗಲಾರದು .","ಜಿಲ್ಲಾಪರಿಷತ್ತಿನ ಅಧ್ಯಕ್ಷರು , ಪಂಚಾಯಿತಿ ಅಧ್ಯಕ್ಷರು ಮತ್ತು ಅಕ್ಷರ ಪ್ರಚಾರ ಸಲಹಾ ಸಮಿತಿಯ ಸದಸ್ಯರು ಮತ್ತು ಅಧ್ಯಕ್ಷರು ಸಹಕರಿಸದಿದ್ದರೆ ಈ ಕಾರ್ಯವು ಯಶಸ್ವಿ ಆಗಲಾರದು ."
"ಆದಕಾರಣ , ಅವರು ಒಂದೆರಡು ಆದರೂ ನಡೆಯುವ ನೇರವಾಗಿ ವಹಿಸಬೇಕು .","ಆದಕಾರಣ , ಅವರು ಒಂದೆರಡು ಹಳ್ಳಿಗಳಲ್ಲಿ ಆದರೂ ನಡೆಯುವ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಕ್ರಮದಲ್ಲಿ ನೇರವಾಗಿ ಆಸಕ್ತಿ ವಹಿಸಬೇಕು ."
ಭಾಗವಹಿಸಿ ಮಾಡತಕ್ಕದ್ದು .,ಕಾರ್ಯಕರ್ತರ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿ ವಿಚಾರ ವಿನಿಮಯ ಮಾಡತಕ್ಕದ್ದು .
ಪ್ರತೀ ಹೊಸದಾಗಿ 20 ಮಾಡಿ ಅಲ್ಲಿ ಕೈಗೊಳ್ಳಬೇಕು .,ಪ್ರತೀ ಸಾಲಿನಲ್ಲೂ ಹೊಸದಾಗಿ ಶೇಕಡ 20 ಹಳ್ಳಿಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡಿ ಅಲ್ಲಿ ನಿರಕ್ಷರತಾ ನಿರ್ಮೂಲನ ಚಳವಳಿಯನ್ನು ಕೈಗೊಳ್ಳಬೇಕು .
1964-65ನೆಯ ಐದು ಪೂರ್ಣ ಇಡೀ ಸಾಧಿಸಬೇಕು .,1964-65ನೆಯ ಸಾಲಿನಿಂದ ಐದು ವರ್ಷಗಳಲ್ಲಿ ಪೂರ್ಣ ಸಾಕ್ಷರತೆಯನ್ನು ಇಡೀ ರಾಜ್ಯದಲ್ಲಿ ಸಾಧಿಸಬೇಕು .
