dropped,sentences
ಹೆಬ್ಬೆಟ್ಟು ಮನಿಯಾರ್ಡರಿಗೆ ಒತ್ತುವುದನ್ನು . ' ಇನ್ನು ಸಹಿಸಲಾರೆ ಮುಂದೆ,' ಇನ್ನು ಮುಂದೆ ಮನಿಯಾರ್ಡರಿಗೆ ಹೆಬ್ಬೆಟ್ಟು ಒತ್ತುವುದನ್ನು ಸಹಿಸಲಾರೆ .
' ಉದ್ಗಾರ ಅಂತಹವರಿಗೆ ಎಂದು ಕೊಡಲಾರೆ ಎಳೆದನು . ಮನಿಯಾರ್ಡರನ್ನು,ಅಂತಹವರಿಗೆ ಮನಿಯಾರ್ಡರನ್ನು ಕೊಡಲಾರೆ ' ಎಂದು ಉದ್ಗಾರ ಎಳೆದನು .
ಪೊಲೀಸ್ ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಇಳಿದನು ಪ್ರಚಾರಕ್ಕೆ .,ಪೊಲೀಸ್ ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಪ್ರಚಾರಕ್ಕೆ ಇಳಿದನು .
ಹಿಂದೆ . ಉಳಿಯಲಿಲ್ಲ ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಪ್ರೌಢಶಾಲೆಯ ಸಹ,ಪ್ರೌಢಶಾಲೆಯ ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .
ಕಲಿಸಿದರು ಶಾಲಾ . ಅಳಿಲು ' ಸಹ ಸೇವೆ ಯಥಾಶಕ್ತಿ ' ಓದುಬರೆಹ ಭಕ್ತಿ ಎಂಬಂತೆ ಮಳಲು ಬಾಲಕರು,' ಅಳಿಲು ಭಕ್ತಿ ಮಳಲು ಸೇವೆ ' ಎಂಬಂತೆ ಶಾಲಾ ಬಾಲಕರು ಸಹ ಯಥಾಶಕ್ತಿ ಓದುಬರೆಹ ಕಲಿಸಿದರು .
ಉತ್ಸಾಹ ಗ್ರಾಮಗಳಲ್ಲಿ . ಹೆಚ್ಚಿತು,ಗ್ರಾಮಗಳಲ್ಲಿ ಉತ್ಸಾಹ ಹೆಚ್ಚಿತು .
ಕೇಂದ್ರ ನಡೆಯುತ್ತಿತ್ತು ಶಿಕ್ಷಣ ಮಧ್ಯರಾತ್ರಿ ಘಂಟೆಯವರೆಗೂ . ವಯಸ್ಕರ ಕೆಲವು ಒಂದು ಹಳ್ಳಿಗಳಲ್ಲಿ,ಕೆಲವು ಹಳ್ಳಿಗಳಲ್ಲಿ ಮಧ್ಯರಾತ್ರಿ ಒಂದು ಘಂಟೆಯವರೆಗೂ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರ ನಡೆಯುತ್ತಿತ್ತು .
ಇದ್ದೆಡೆ ಇದೆ ಎಂಬುದನ್ನು ಮಾರ್ಗ . ಮನಸ್ಸು ಎಲ್ಲವೂ ಸೂಚಿಸುತ್ತಿತ್ತು,ಎಲ್ಲವೂ ಮನಸ್ಸು ಇದ್ದೆಡೆ ಮಾರ್ಗ ಇದೆ ಎಂಬುದನ್ನು ಸೂಚಿಸುತ್ತಿತ್ತು .
ಅಕ್ಷರಸ್ಥ್ದರು ವರ್ಷಗಳಲ್ಲಿ ಮಂದಿ 3000 ಕೇವಲ ಹಿಂದಿನ ಆಗಿದ್ದರು .,ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ ಕೇವಲ 3000 ಮಂದಿ ಅಕ್ಷರಸ್ಥ್ದರು ಆಗಿದ್ದರು .
". ಸಾಲಿಗೆ 10,000ಕ್ಕೆ 1958-59ನೆಯ ಏರಿತು","1958-59ನೆಯ ಸಾಲಿಗೆ 10,000ಕ್ಕೆ ಏರಿತು ."
"ಆಯಿತು ಅಕ್ಷರಸ್ಥರು 21,000 ಸಾಲಿನಲ್ಲಿ ದ್ವಿಗುಣ ಆದರು ಸಂಖ್ಯೆ ; ಮಂದಿ ಅಕ್ಷರಸ್ಥರ . ಅಂದರೆ 59-60ನೆಯ","59-60ನೆಯ ಸಾಲಿನಲ್ಲಿ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು ."
"11,000 ಪೈಕಿ . ಮಂದಿ ಹೆಂಗಸರು NULL ಅವರ","ಅವರ ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು ."
ಎರಡು ಪೂರ್ಣ ಸಾಕ್ಷರತೆ . ಸಾಧಿಸಿದವು ಹಳ್ಳಿಗಳು,ಎರಡು ಹಳ್ಳಿಗಳು ಪೂರ್ಣ ಸಾಕ್ಷರತೆ ಸಾಧಿಸಿದವು .
ದೊರಕಿತು ಯಶಸ್ಸು ಅತ್ಯಾಶ್ಚರ್ಯಕರವಾದ .,ಅತ್ಯಾಶ್ಚರ್ಯಕರವಾದ ಯಶಸ್ಸು ದೊರಕಿತು .
"NULL ಸೇವೆ ಎಂಬ ' ಭಾವನೆಯಿಂದ ಬಂದು ಅಭ್ಯುದಯಕ್ಕಾಗಿ NULL ನಮ್ಮ ಮುಂದೆ ಹಳ್ಳಿಗರು NULL ಚಳವಳಿ ನಾವೇ ಕಾರಣ ನಮ್ಮ ಸಲ್ಲಿಸಿದುದೇ . , ಶ್ರಮಿಸಬೇಕು ಯಶಸ್ಸಿಗೆ ಯಶಸ್ಸಿಗೆ ' ನಮಗಾಗಿ","' ಚಳವಳಿ ನಮಗಾಗಿ ನಮ್ಮ ಅಭ್ಯುದಯಕ್ಕಾಗಿ , ನಾವೇ ನಮ್ಮ ಯಶಸ್ಸಿಗೆ ಶ್ರಮಿಸಬೇಕು ' ಎಂಬ ಭಾವನೆಯಿಂದ ಹಳ್ಳಿಗರು ಮುಂದೆ ಬಂದು ಸೇವೆ ಸಲ್ಲಿಸಿದುದೇ ಯಶಸ್ಸಿಗೆ ಕಾರಣ ."
. ನಾಂದಿ ಕಾರ್ಯಕ್ಕೆ ತೆರನಾದ ಕಲ್ಪನೆಯು ಆಯಿತು ಈ ಒಳ್ಳೆಯ,ಈ ತೆರನಾದ ಕಲ್ಪನೆಯು ಒಳ್ಳೆಯ ಕಾರ್ಯಕ್ಕೆ ನಾಂದಿ ಆಯಿತು .
ನವಚೈತನ್ಯ . ಮೂಡಿತು ಹಳ್ಳಿಗರಲ್ಲಿ,ಹಳ್ಳಿಗರಲ್ಲಿ ನವಚೈತನ್ಯ ಮೂಡಿತು .
. ಹಳ್ಳಿಗಳ ಸ್ವರೂಪವೇ ಬದಲಾಯಿತು,ಹಳ್ಳಿಗಳ ಸ್ವರೂಪವೇ ಬದಲಾಯಿತು .
. ದಾರಿಯಲ್ಲಿ ಕ್ರೋಢೀಕರಿಸಲು ಈ ಯೋಚಿಸಲಾಯಿತು ಸರಿಯಾದ ಉತ್ಸಾಹವನ್ನು,ಈ ಉತ್ಸಾಹವನ್ನು ಸರಿಯಾದ ದಾರಿಯಲ್ಲಿ ಕ್ರೋಢೀಕರಿಸಲು ಯೋಚಿಸಲಾಯಿತು .
1960ರ . ಏಪ್ರಿಲ್ ಕೆಳಕಂಡ ತಿಂಗಳಿನಲ್ಲಿ ಹಳ್ಳಿಗಳಲ್ಲಿ ಕೈಗೊಳ್ಳುವಂತೆ ಹೊರಡಿಸಲಾಯಿತು ಒಂದು ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಮನವಿಯನ್ನು,ಹಳ್ಳಿಗಳಲ್ಲಿ ಕೆಳಕಂಡ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಕೈಗೊಳ್ಳುವಂತೆ 1960ರ ಏಪ್ರಿಲ್ ತಿಂಗಳಿನಲ್ಲಿ ಒಂದು ಮನವಿಯನ್ನು ಹೊರಡಿಸಲಾಯಿತು .
. ಹೊತ್ತರು ಹೊಣೆಯನ್ನು ಗ್ರಾಮಸ್ಥರು ಅದರಂತೆ ಕೆಳಕಂಡಂತೆ,ಅದರಂತೆ ಗ್ರಾಮಸ್ಥರು ಕೆಳಕಂಡಂತೆ ಹೊಣೆಯನ್ನು ಹೊತ್ತರು .
ಮನೆಗೆ ನೀಡಿ 14-50 ಮಾಡುವುದು ಪಟ್ಟಿ ಪ್ರತೀ ಭೇಟಿ . ವಯೋಮಿತಿಯ ಅನಕ್ಷರಸ್ಥರ,ಪ್ರತೀ ಮನೆಗೆ ಭೇಟಿ ನೀಡಿ 14-50 ವಯೋಮಿತಿಯ ಅನಕ್ಷರಸ್ಥರ ಪಟ್ಟಿ ಮಾಡುವುದು .
ವಯಸ್ಕರ ನಡೆಸಲು . ಉಪಾಧ್ಯಾಯರನ್ನು ಹಂಚುವುದು ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು,ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು ನಡೆಸಲು ಉಪಾಧ್ಯಾಯರನ್ನು ಹಂಚುವುದು .
ಕೂಡಿಸುವುದು . ಸಾಕಷ್ಟು ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಸಂಖ್ಯೆಯಲ್ಲಿ ಕೇಂದ್ರಗಳಿಗೆ,ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಸಾಕಷ್ಟು ಸಂಖ್ಯೆಯಲ್ಲಿ ಕೇಂದ್ರಗಳಿಗೆ ಕೂಡಿಸುವುದು .
"ಉಸ್ತುವಾರಿ NULL , ವ್ಯವಸ್ಥೆ ಕೇಂದ್ರಗಳ ಮತ್ತು ಹಾಜರಾತಿ ಶಾಲೆಯ . ವಿದ್ಯಾರ್ಥಿಗಳ","ಕೇಂದ್ರಗಳ ವ್ಯವಸ್ಥೆ , ವಿದ್ಯಾರ್ಥಿಗಳ ಹಾಜರಾತಿ ಮತ್ತು ಶಾಲೆಯ ಉಸ್ತುವಾರಿ ."
"ಪಾಠೋಪಕರಣಗಳು ಒದಗಿಸುವುದು ಬೇಕಾದ ಮತ್ತು . ಸೀಮೆಎಣ್ಣೆ ಬೆಳಕು ಕೇಂದ್ರಕ್ಕೆ ,","ಕೇಂದ್ರಕ್ಕೆ ಬೇಕಾದ ಪಾಠೋಪಕರಣಗಳು , ಬೆಳಕು ಮತ್ತು ಸೀಮೆಎಣ್ಣೆ ಒದಗಿಸುವುದು ."
NULL ಮನೆಯಲ್ಲೇ ಏರ್ಪಾಡು ಶಾಲಾಬಾಲಕರಿಗೆ . ಕಲಿಸಲು ಮಹಿಳೆಯರಿಗೆ ಓದುಬರೆಹ,ಮಹಿಳೆಯರಿಗೆ ಮನೆಯಲ್ಲೇ ಶಾಲಾಬಾಲಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡು .
. ಪ್ರೋತ್ಸಾಹಿಸುವುದು ಕಲಿಸುವಂತೆ ವಯಸ್ಕರಿಗೆ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಪ್ರೌಢಶಾಲೆಯ ಓದುಬರೆಹ,ವಯಸ್ಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸುವಂತೆ ಪ್ರೌಢಶಾಲೆಯ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುವುದು .
NULL ವಾಚನಾಲಯ ಗ್ರಂಥಾಲಯಗಳ ವ್ಯವಸ್ಥೆ . ಮತ್ತು,ವಾಚನಾಲಯ ಮತ್ತು ಗ್ರಂಥಾಲಯಗಳ ವ್ಯವಸ್ಥೆ .
