dropped,sentences
ಇನ್ನು ಮುಂದೆ ಮನಿಯಾರ್ಡರಿಗೆ ಹೆಬ್ಬೆಟ್ಟು ಒತ್ತುವುದನ್ನು ಸಹಿಸಲಾರೆ .,' ಇನ್ನು ಮುಂದೆ ಮನಿಯಾರ್ಡರಿಗೆ ಹೆಬ್ಬೆಟ್ಟು ಒತ್ತುವುದನ್ನು ಸಹಿಸಲಾರೆ .
ಮನಿಯಾರ್ಡರನ್ನು ಕೊಡಲಾರೆ ' ಎಂದು ಉದ್ಗಾರ ಎಳೆದನು .,ಅಂತಹವರಿಗೆ ಮನಿಯಾರ್ಡರನ್ನು ಕೊಡಲಾರೆ ' ಎಂದು ಉದ್ಗಾರ ಎಳೆದನು .
ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಪ್ರಚಾರಕ್ಕೆ ಇಳಿದನು .,ಪೊಲೀಸ್ ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಪ್ರಚಾರಕ್ಕೆ ಇಳಿದನು .
ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .,ಪ್ರೌಢಶಾಲೆಯ ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .
ಅಳಿಲು ಭಕ್ತಿ ಮಳಲು ಸೇವೆ ' ಎಂಬಂತೆ ಶಾಲಾ ಬಾಲಕರು ಸಹ ಯಥಾಶಕ್ತಿ ಓದುಬರೆಹ ಕಲಿಸಿದರು .,' ಅಳಿಲು ಭಕ್ತಿ ಮಳಲು ಸೇವೆ ' ಎಂಬಂತೆ ಶಾಲಾ ಬಾಲಕರು ಸಹ ಯಥಾಶಕ್ತಿ ಓದುಬರೆಹ ಕಲಿಸಿದರು .
ಉತ್ಸಾಹ ಹೆಚ್ಚಿತು .,ಗ್ರಾಮಗಳಲ್ಲಿ ಉತ್ಸಾಹ ಹೆಚ್ಚಿತು .
ಹಳ್ಳಿಗಳಲ್ಲಿ ಮಧ್ಯರಾತ್ರಿ ಒಂದು ಘಂಟೆಯವರೆಗೂ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರ ನಡೆಯುತ್ತಿತ್ತು .,ಕೆಲವು ಹಳ್ಳಿಗಳಲ್ಲಿ ಮಧ್ಯರಾತ್ರಿ ಒಂದು ಘಂಟೆಯವರೆಗೂ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರ ನಡೆಯುತ್ತಿತ್ತು .
ಮನಸ್ಸು ಇದ್ದೆಡೆ ಮಾರ್ಗ ಇದೆ ಎಂಬುದನ್ನು ಸೂಚಿಸುತ್ತಿತ್ತು .,ಎಲ್ಲವೂ ಮನಸ್ಸು ಇದ್ದೆಡೆ ಮಾರ್ಗ ಇದೆ ಎಂಬುದನ್ನು ಸೂಚಿಸುತ್ತಿತ್ತು .
ವರ್ಷಗಳಲ್ಲಿ ಕೇವಲ 3000 ಮಂದಿ ಅಕ್ಷರಸ್ಥ್ದರು ಆಗಿದ್ದರು .,ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ ಕೇವಲ 3000 ಮಂದಿ ಅಕ್ಷರಸ್ಥ್ದರು ಆಗಿದ್ದರು .
"ಸಾಲಿಗೆ 10,000ಕ್ಕೆ ಏರಿತು .","1958-59ನೆಯ ಸಾಲಿಗೆ 10,000ಕ್ಕೆ ಏರಿತು ."
"ಸಾಲಿನಲ್ಲಿ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .","59-60ನೆಯ ಸಾಲಿನಲ್ಲಿ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು ."
"ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು NULL .","ಅವರ ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು ."
ಹಳ್ಳಿಗಳು ಪೂರ್ಣ ಸಾಕ್ಷರತೆ ಸಾಧಿಸಿದವು .,ಎರಡು ಹಳ್ಳಿಗಳು ಪೂರ್ಣ ಸಾಕ್ಷರತೆ ಸಾಧಿಸಿದವು .
ಯಶಸ್ಸು ದೊರಕಿತು .,ಅತ್ಯಾಶ್ಚರ್ಯಕರವಾದ ಯಶಸ್ಸು ದೊರಕಿತು .
"ಚಳವಳಿ ನಮಗಾಗಿ NULL ನಮ್ಮ ಅಭ್ಯುದಯಕ್ಕಾಗಿ , NULL ನಾವೇ ನಮ್ಮ ಯಶಸ್ಸಿಗೆ ಶ್ರಮಿಸಬೇಕು ' ಎಂಬ ಭಾವನೆಯಿಂದ ಹಳ್ಳಿಗರು ಮುಂದೆ ಬಂದು ಸೇವೆ ಸಲ್ಲಿಸಿದುದೇ ಯಶಸ್ಸಿಗೆ ಕಾರಣ NULL .","' ಚಳವಳಿ ನಮಗಾಗಿ ನಮ್ಮ ಅಭ್ಯುದಯಕ್ಕಾಗಿ , ನಾವೇ ನಮ್ಮ ಯಶಸ್ಸಿಗೆ ಶ್ರಮಿಸಬೇಕು ' ಎಂಬ ಭಾವನೆಯಿಂದ ಹಳ್ಳಿಗರು ಮುಂದೆ ಬಂದು ಸೇವೆ ಸಲ್ಲಿಸಿದುದೇ ಯಶಸ್ಸಿಗೆ ಕಾರಣ ."
ತೆರನಾದ ಕಲ್ಪನೆಯು ಒಳ್ಳೆಯ ಕಾರ್ಯಕ್ಕೆ ನಾಂದಿ ಆಯಿತು .,ಈ ತೆರನಾದ ಕಲ್ಪನೆಯು ಒಳ್ಳೆಯ ಕಾರ್ಯಕ್ಕೆ ನಾಂದಿ ಆಯಿತು .
ನವಚೈತನ್ಯ ಮೂಡಿತು .,ಹಳ್ಳಿಗರಲ್ಲಿ ನವಚೈತನ್ಯ ಮೂಡಿತು .
ಸ್ವರೂಪವೇ ಬದಲಾಯಿತು .,ಹಳ್ಳಿಗಳ ಸ್ವರೂಪವೇ ಬದಲಾಯಿತು .
ಉತ್ಸಾಹವನ್ನು ಸರಿಯಾದ ದಾರಿಯಲ್ಲಿ ಕ್ರೋಢೀಕರಿಸಲು ಯೋಚಿಸಲಾಯಿತು .,ಈ ಉತ್ಸಾಹವನ್ನು ಸರಿಯಾದ ದಾರಿಯಲ್ಲಿ ಕ್ರೋಢೀಕರಿಸಲು ಯೋಚಿಸಲಾಯಿತು .
ಕೆಳಕಂಡ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಕೈಗೊಳ್ಳುವಂತೆ 1960ರ ಏಪ್ರಿಲ್ ತಿಂಗಳಿನಲ್ಲಿ ಒಂದು ಮನವಿಯನ್ನು ಹೊರಡಿಸಲಾಯಿತು .,ಹಳ್ಳಿಗಳಲ್ಲಿ ಕೆಳಕಂಡ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಕೈಗೊಳ್ಳುವಂತೆ 1960ರ ಏಪ್ರಿಲ್ ತಿಂಗಳಿನಲ್ಲಿ ಒಂದು ಮನವಿಯನ್ನು ಹೊರಡಿಸಲಾಯಿತು .
ಗ್ರಾಮಸ್ಥರು ಕೆಳಕಂಡಂತೆ ಹೊಣೆಯನ್ನು ಹೊತ್ತರು .,ಅದರಂತೆ ಗ್ರಾಮಸ್ಥರು ಕೆಳಕಂಡಂತೆ ಹೊಣೆಯನ್ನು ಹೊತ್ತರು .
ಮನೆಗೆ ಭೇಟಿ ನೀಡಿ 14-50 ವಯೋಮಿತಿಯ ಅನಕ್ಷರಸ್ಥರ ಪಟ್ಟಿ ಮಾಡುವುದು .,ಪ್ರತೀ ಮನೆಗೆ ಭೇಟಿ ನೀಡಿ 14-50 ವಯೋಮಿತಿಯ ಅನಕ್ಷರಸ್ಥರ ಪಟ್ಟಿ ಮಾಡುವುದು .
ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು ನಡೆಸಲು ಉಪಾಧ್ಯಾಯರನ್ನು ಹಂಚುವುದು .,ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು ನಡೆಸಲು ಉಪಾಧ್ಯಾಯರನ್ನು ಹಂಚುವುದು .
ಸಾಕಷ್ಟು ಸಂಖ್ಯೆಯಲ್ಲಿ ಕೇಂದ್ರಗಳಿಗೆ ಕೂಡಿಸುವುದು .,ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಸಾಕಷ್ಟು ಸಂಖ್ಯೆಯಲ್ಲಿ ಕೇಂದ್ರಗಳಿಗೆ ಕೂಡಿಸುವುದು .
"ವ್ಯವಸ್ಥೆ , ವಿದ್ಯಾರ್ಥಿಗಳ ಹಾಜರಾತಿ ಮತ್ತು ಶಾಲೆಯ ಉಸ್ತುವಾರಿ NULL .","ಕೇಂದ್ರಗಳ ವ್ಯವಸ್ಥೆ , ವಿದ್ಯಾರ್ಥಿಗಳ ಹಾಜರಾತಿ ಮತ್ತು ಶಾಲೆಯ ಉಸ್ತುವಾರಿ ."
"ಬೇಕಾದ ಪಾಠೋಪಕರಣಗಳು , ಬೆಳಕು ಮತ್ತು ಸೀಮೆಎಣ್ಣೆ ಒದಗಿಸುವುದು .","ಕೇಂದ್ರಕ್ಕೆ ಬೇಕಾದ ಪಾಠೋಪಕರಣಗಳು , ಬೆಳಕು ಮತ್ತು ಸೀಮೆಎಣ್ಣೆ ಒದಗಿಸುವುದು ."
ಮನೆಯಲ್ಲೇ ಶಾಲಾಬಾಲಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡು NULL .,ಮಹಿಳೆಯರಿಗೆ ಮನೆಯಲ್ಲೇ ಶಾಲಾಬಾಲಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡು .
ಓದುಬರೆಹ ಕಲಿಸುವಂತೆ ಪ್ರೌಢಶಾಲೆಯ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುವುದು .,ವಯಸ್ಕರಿಗೆ ಓದುಬರೆಹ ಕಲಿಸುವಂತೆ ಪ್ರೌಢಶಾಲೆಯ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುವುದು .
ಮತ್ತು ಗ್ರಂಥಾಲಯಗಳ ವ್ಯವಸ್ಥೆ NULL .,ವಾಚನಾಲಯ ಮತ್ತು ಗ್ರಂಥಾಲಯಗಳ ವ್ಯವಸ್ಥೆ .
ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡಾದ ಸಾಕ್ಷರತಾ ಪ್ರಚಾರ ಸಮಿತಿಗಳು ತಮಗೆ ಒಪ್ಪಿಸಿದ ಜವಾಬ್ದಾರಿಯನ್ನು ಸಂತೋಷದಿಂದ ನಿರ್ವಹಿಸಿದವು .,ಗ್ರಾಮಗಳಲ್ಲಿ ಓದುಬರೆಹ ಕಲಿಸಲು ಏರ್ಪಾಡಾದ ಸಾಕ್ಷರತಾ ಪ್ರಚಾರ ಸಮಿತಿಗಳು ತಮಗೆ ಒಪ್ಪಿಸಿದ ಜವಾಬ್ದಾರಿಯನ್ನು ಸಂತೋಷದಿಂದ ನಿರ್ವಹಿಸಿದವು .
ಕಾರ್ಯ ನಿರ್ವಹಿಸುವಲ್ಲಿ ಹಳ್ಳಿಗಳ ಮಧ್ಯೆ ಸ್ಪರ್ಧಾ ಮನೋಭಾವ ಕಂಡುಬಂದಿತು .,ಈ ಕಾರ್ಯ ನಿರ್ವಹಿಸುವಲ್ಲಿ ಹಳ್ಳಿಗಳ ಮಧ್ಯೆ ಸ್ಪರ್ಧಾ ಮನೋಭಾವ ಕಂಡುಬಂದಿತು .
