dropped,sentences
صحافت کے ناظموں کو اعتماد میں لینا ، آزادی اور شفافیت سے خیالات ظاہر کرنا ، مصنفین کو کچھ اجرت دینا ، NULL قارئین کو نئی جانکاری اور نئی تخلیقات فراہم کرنا بھی لازمی سمجھتے تھے ۔,وہ صحافت کے ناظموں کو اعتماد میں لینا ، آزادی اور شفافیت سے خیالات ظاہر کرنا ، مصنفین کو کچھ اجرت دینا ، قارئین کو نئی جانکاری اور نئی تخلیقات فراہم کرنا بھی لازمی سمجھتے تھے ۔
"وشنو پراڑکر کے مطابق ` سروستی ` کا ہرایک شمارہ اپنے آپ میں تکمیلیت لئے ہوئے ہوتا تھا , NULL اس کا ہرایک شمارہ مدیر کی شخصیت کا اعلان کرتا تھا ۔","بابوراو وشنو پراڑکر کے مطابق ` سروستی ` کا ہرایک شمارہ اپنے آپ میں تکمیلیت لئے ہوئے ہوتا تھا , اس کا ہرایک شمارہ مدیر کی شخصیت کا اعلان کرتا تھا ۔"
کی دہائی کے تیسرے سال کلکتہ سے طنز و مزاح سے بھرپور ` متوالا ` کی اشاعت ہوئی ۔,۲۰ کی دہائی کے تیسرے سال کلکتہ سے طنز و مزاح سے بھرپور ` متوالا ` کی اشاعت ہوئی ۔
میں تبھی موجودہ ہندی مصنفین کی تخلیقات ان کی زندگی کا تعارف اور تنقید چھپتی تھی ۔,اس میں تبھی موجودہ ہندی مصنفین کی تخلیقات ان کی زندگی کا تعارف اور تنقید چھپتی تھی ۔
کے عظیم شاعر سُرجکانت ترپاٹھی نرالا ` متوالا ` کی اشاعت سے شدید طور سے جڑے تھے ۔,ہندی کے عظیم شاعر سُرجکانت ترپاٹھی نرالا ` متوالا ` کی اشاعت سے شدید طور سے جڑے تھے ۔
جی چٹرجی کی ترغیب پاکر ۱۹۸۲ میں ماڈرن ریویو پرواسی پرکاشن سموہ نے ` وشال بھارت ` کی اشاعت شروع کی ۔,رامانند جی چٹرجی کی ترغیب پاکر ۱۹۸۲ میں ماڈرن ریویو پرواسی پرکاشن سموہ نے ` وشال بھارت ` کی اشاعت شروع کی ۔
چترویدی اس کے مدیر تھے ۔,بنارسیداس چترویدی اس کے مدیر تھے ۔
رسالے نے اپنے علمی مضامین ، بھرپور تبصروں ، NULL عمدہ تصاویر کے سبب اپنے لئے جلد ہی ہندی رسالوں میں خصوصی مقام بنا لیا ۔,اس رسالے نے اپنے علمی مضامین ، بھرپور تبصروں ، عمدہ تصاویر کے سبب اپنے لئے جلد ہی ہندی رسالوں میں خصوصی مقام بنا لیا ۔
دیویدی کی ادارت میں شانتی نکیتن سے ۱۹۴۲ میں سہہ_ماہی ` وشوبھارتی ` کی اشاعت بھی ہندی ہفتہ_وار کی اشاعت میں میل کا پتھر تھی ۔,ہزاری_پرساد دیویدی کی ادارت میں شانتی نکیتن سے ۱۹۴۲ میں سہہ_ماہی ` وشوبھارتی ` کی اشاعت بھی ہندی ہفتہ_وار کی اشاعت میں میل کا پتھر تھی ۔
وشوبھارتی ` میں متعدد دانشوروں کے تحقیقی اور مفکرانہ مضامین شائع ہوئے ۔,` وشوبھارتی ` میں متعدد دانشوروں کے تحقیقی اور مفکرانہ مضامین شائع ہوئے ۔
نے ` وشوبھارت ` کی اشاعت کو حوصلہ_مند کوشش کہا تھا ۔,مہاتماگاندھی نے ` وشوبھارت ` کی اشاعت کو حوصلہ_مند کوشش کہا تھا ۔
`` دھرم یُگ `` اور `` ہندستان `` کی اشاعت نے ہندی صحافت کی بڑی کمی کو پورا کیا تھا ۔,ہفتہ_وار `` دھرم یُگ `` اور `` ہندستان `` کی اشاعت نے ہندی صحافت کی بڑی کمی کو پورا کیا تھا ۔
دھرم یگ ` کے پہلے مدیر جوشی برادران ڈاکٹر ہیمچند جوشی اور الاچند جوشی تھے ۔,` دھرم یگ ` کے پہلے مدیر جوشی برادران ڈاکٹر ہیمچند جوشی اور الاچند جوشی تھے ۔
نے بڑی مہارت سے اس کی شروعات کی ۔,انھوں نے بڑی مہارت سے اس کی شروعات کی ۔
میں دھرم ویر بھارتی نے اپنی ادارت سے اس میں چار چاند لگائے ۔,بعد میں دھرم ویر بھارتی نے اپنی ادارت سے اس میں چار چاند لگائے ۔
دھرم یگ ` ، ` ساگریکا ` ، ` پراگ ` اور پھر `` سنڈے میل `` میں کنھیّا لال نندن جیسے ادیب اور مدیر نے سماجی ، NULL ثقافتی سروکاروں کا تحفظ کرنے میں اہم تعاون دیا ۔,` دھرم یگ ` ، ` ساگریکا ` ، ` پراگ ` اور پھر `` سنڈے میل `` میں کنھیّا لال نندن جیسے ادیب اور مدیر نے سماجی ، ثقافتی سروکاروں کا تحفظ کرنے میں اہم تعاون دیا ۔
جوشی کی ادارت میں ` ساپتاہک ہندوستان ` نے بڑا ریکارڈ بنایا ۔,منوہرشیام جوشی کی ادارت میں ` ساپتاہک ہندوستان ` نے بڑا ریکارڈ بنایا ۔
عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل دی گئیں لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں تھی ۔,جنگ عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل دی گئیں لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں تھی ۔
صحافت تبھی فروغ پا سکتی ہے جب معاشی شعبے میں تیزی سے سرمایہ لگا ہو ، کمپنیاں اچھا فائدہ دیں اور ان کے حصص کی قدر تیزی سے بڑھے ۔,معاشی صحافت تبھی فروغ پا سکتی ہے جب معاشی شعبے میں تیزی سے سرمایہ لگا ہو ، کمپنیاں اچھا فائدہ دیں اور ان کے حصص کی قدر تیزی سے بڑھے ۔
نئی کمپنیوں نے کام شروع کیا ۔,متعدد نئی کمپنیوں نے کام شروع کیا ۔
ایک معاشی رسالہ کی ضرورت محسوس کرنے لگے ۔,لوگ ایک معاشی رسالہ کی ضرورت محسوس کرنے لگے ۔
مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔,اس مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔
کی اشاعت کے بیچ فقط دو ہفتہ کا فرق تھا ۔,ان کی اشاعت کے بیچ فقط دو ہفتہ کا فرق تھا ۔
دونوں اخبارات ممبئی سے شائع ہوئے جسے ملک کی معاشی راجدھانی کہا جاتا تھا ۔,یہ دونوں اخبارات ممبئی سے شائع ہوئے جسے ملک کی معاشی راجدھانی کہا جاتا تھا ۔
نے ان دونوں رسالوں کا استقبال کیا ۔,عوام نے ان دونوں رسالوں کا استقبال کیا ۔
برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔
میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔,۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔
وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔,اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔
کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے NULL اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔,اس کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔
میں شائع ہونے والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` تھی ۔,ہندستان میں شائع ہونے والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` تھی ۔
کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے کیا تھا ۔,اس کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے کیا تھا ۔
زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` تھی ۔,ہندوستانی زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` تھی ۔
میں سائنسی رسالے کا آغاز کرنے کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ہے ۔,ہندی میں سائنسی رسالے کا آغاز کرنے کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ہے ۔
کی اشاعت ۱۹۱۳ میں شروع ہوئی ۔,اس کی اشاعت ۱۹۱۳ میں شروع ہوئی ۔
رسالہ اب بھی شائع ہو رہا ہے ۔,یہ رسالہ اب بھی شائع ہو رہا ہے ۔
رسالہ میں آیوروید سے متعلق مضامین شائع ہوتے تھے ۔,اس رسالہ میں آیوروید سے متعلق مضامین شائع ہوتے تھے ۔
آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔,` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔
پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔
کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔,عوام کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔
میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل نکلتے ہیں ۔,ہندی میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل نکلتے ہیں ۔
کا نوبل انعام کسی خاص زبان کے خصوصی قلمکار کو اس کے مجموعی تخلیقی تعاون کے لئے دیا جاتا ہے NULL توصیفی سند میں بھلے ہی اس کی کچھ خاص تخلیقات کا ذکر ہو ۔,ادب کا نوبل انعام کسی خاص زبان کے خصوصی قلمکار کو اس کے مجموعی تخلیقی تعاون کے لئے دیا جاتا ہے توصیفی سند میں بھلے ہی اس کی کچھ خاص تخلیقات کا ذکر ہو ۔
اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر دئے گئے بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت دی گئی ہے لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ہیں ۔,سویڈن اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر دئے گئے بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت دی گئی ہے لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ہیں ۔
برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں تھا اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر ہوں -,پچھلے برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں تھا اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر ہوں -
سویڈی اکادمی کے وہ نایاب سالانہ ` بروشیئر ` ملے جن میں انعام کمیٹی کے ممبران ، ان کے فیصلے ، فاتحین کی سوانح اور تقاریر شائع کئے جاتے ہیں ۔,مجھے سویڈی اکادمی کے وہ نایاب سالانہ ` بروشیئر ` ملے جن میں انعام کمیٹی کے ممبران ، ان کے فیصلے ، فاتحین کی سوانح اور تقاریر شائع کئے جاتے ہیں ۔
۱۱۲ برسوں کی یہ اصل یادگاری کتابیں ہندوستان میں شاید کہیں دستیاب نہیں ہیں ۔,پچھلے ۱۱۲ برسوں کی یہ اصل یادگاری کتابیں ہندوستان میں شاید کہیں دستیاب نہیں ہیں ۔
میں متعلقہ برس کے انعامات کسے کیوں دیے گئے ہیں اس کا ایک سطری اور کبھی اس سے بھی کم ، خلاصہ بھی چھاپا جاتا ہے ۔,ان میں متعلقہ برس کے انعامات کسے کیوں دیے گئے ہیں اس کا ایک سطری اور کبھی اس سے بھی کم ، خلاصہ بھی چھاپا جاتا ہے ۔
کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں کہا گیا ہے ، NULL اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف NULL ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے کروا سکی ۔,ٹیگور کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں کہا گیا ہے ، اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے کروا سکی ۔
ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔,غورطلب ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔
بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل دیا گیا اپنی اصل انگریزی تخلیق ہی مانتے دکھائی دیتے تھے ۔,ٹیگور بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل دیا گیا اپنی اصل انگریزی تخلیق ہی مانتے دکھائی دیتے تھے ۔
` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ہے ۔,اس ` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ہے ۔
کی زندگی میں ہی شاید دونوں میں ترمیم بھی ہوتے رہے ہیں ۔,شاعر کی زندگی میں ہی شاید دونوں میں ترمیم بھی ہوتے رہے ہیں ۔
عجیب سچ ہے کہ ٹیگور خود انعام لینے سویڈن نہیں گئے ۔,ایک عجیب سچ ہے کہ ٹیگور خود انعام لینے سویڈن نہیں گئے ۔
عشائیے پر جو بہت چھوٹی تقریر کرنی ہوتی ہے اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں بھیجا ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو پڑھ کر سنایا ۔,انعام عشائیے پر جو بہت چھوٹی تقریر کرنی ہوتی ہے اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں بھیجا ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو پڑھ کر سنایا ۔
نے ہی ٹیگور کی غیرموجودگی میں ان کا انعام بھی حاصل کیا ۔,کلائیو نے ہی ٹیگور کی غیرموجودگی میں ان کا انعام بھی حاصل کیا ۔
سے بھی عجیب واقعہ یہ ہے کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں بھیجی کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر پڑھ سکے ۔,اس سے بھی عجیب واقعہ یہ ہے کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں بھیجی کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر پڑھ سکے ۔
کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، NULL سنایا گیا ۔,حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، سنایا گیا ۔
یہ ہے کہ سویڈی اکادمی کا یہ اشتہار کہیں کوئی سرکاری وجہ نہیں بتاتا کہ ٹیگور ایسے امر لمحے کو جینے اپنی ایک غیرمعمولی تقریر کرنے اسٹاک_ہوم کیوں نہیں پہنچے ۔,کمال یہ ہے کہ سویڈی اکادمی کا یہ اشتہار کہیں کوئی سرکاری وجہ نہیں بتاتا کہ ٹیگور ایسے امر لمحے کو جینے اپنی ایک غیرمعمولی تقریر کرنے اسٹاک_ہوم کیوں نہیں پہنچے ۔
کے عوض میں سویڈی اکادمی نوبل کمیٹی کے صدر ، ایمریٹس پروفیسر ڈاکٹر ہارالڈ ہیئر نے ٹیگور پر اپنی ایک نسبتاً لمبی تقریر کی ۔,اس کے عوض میں سویڈی اکادمی نوبل کمیٹی کے صدر ، ایمریٹس پروفیسر ڈاکٹر ہارالڈ ہیئر نے ٹیگور پر اپنی ایک نسبتاً لمبی تقریر کی ۔
افسوس ہے کہ ایڈورڈ_سعید نے یہ تقریر نہیں دیکھی ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں ہے کم سے کم اس کا ذکر شاید وہ کرتے ۔,بہت افسوس ہے کہ ایڈورڈ_سعید نے یہ تقریر نہیں دیکھی ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں ہے کم سے کم اس کا ذکر شاید وہ کرتے ۔
صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر ہے کہ خود اس پر کتاب لکھی جا سکتی ہے ۔,یہ صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر ہے کہ خود اس پر کتاب لکھی جا سکتی ہے ۔
نہیں NULL NULL اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں NULL اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔,پتہ نہیں اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔
تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، NULL گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے NULL اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔
کے متعلق کہا گیا ہے کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر ہیں جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی رہے ہیں ۔ ` `,ٹیگور کے متعلق کہا گیا ہے کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر ہیں جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی رہے ہیں ۔ ` `
میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل ہے عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں کیا جا سکتا ، دے دیا گیا ہے ۔,تقریر میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل ہے عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں کیا جا سکتا ، دے دیا گیا ہے ۔
تحریک کو بھی مغربی مذاہب سے غیرمتاثر نہیں کہا گیا ہے ۔,بھکتی تحریک کو بھی مغربی مذاہب سے غیرمتاثر نہیں کہا گیا ہے ۔
سے بڑا دعویٰ ` برہمو سماج ` کے لئے کیا گیا ہے ۔,اس سے بڑا دعویٰ ` برہمو سماج ` کے لئے کیا گیا ہے ۔
کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کرنے کی کوئی کسر نہیں چھوڑی گئی ہے ۔,ٹیگور کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کرنے کی کوئی کسر نہیں چھوڑی گئی ہے ۔
معلوم کرنا مشکل ہے کہ ٹیگور کو اس سے ماقبل تحریر بیان کا علم تھا یا نہیں یا یہ ان کی غیرموجودگی سے متاثر تھا ۔,یہ معلوم کرنا مشکل ہے کہ ٹیگور کو اس سے ماقبل تحریر بیان کا علم تھا یا نہیں یا یہ ان کی غیرموجودگی سے متاثر تھا ۔
میں ان کا اس پر کیا ردعمل تھا اس کا بھی کچھ پتہ نہیں چلتا ۔,بعد میں ان کا اس پر کیا ردعمل تھا اس کا بھی کچھ پتہ نہیں چلتا ۔
میں یہ ییٹس بھی ٹیگور کے مخالف ہو گئے اور ۱۹۳۵ میں ایک بار یوں ابل پڑے :,بعد میں یہ ییٹس بھی ٹیگور کے مخالف ہو گئے اور ۱۹۳۵ میں ایک بار یوں ابل پڑے :
` بھاڑ میں جائیں ٹیگور ` ` ۔,` ` بھاڑ میں جائیں ٹیگور ` ` ۔
( اسٹرج مور اور میں ) نے ( اس کی ) تین اچھی کتابیں نکالی اور پھر کیونکہ اس نے سوچا کہ عظیم شاعر ہونے سے زیادہ اہم ہے انگریزی جاننا ، تو اس نے جذبات بھرا کوڑا چھپوانا شروع کر دیا اور اپنی شہرت کو برباد کر لیا ۔,ہم ( اسٹرج مور اور میں ) نے ( اس کی ) تین اچھی کتابیں نکالی اور پھر کیونکہ اس نے سوچا کہ عظیم شاعر ہونے سے زیادہ اہم ہے انگریزی جاننا ، تو اس نے جذبات بھرا کوڑا چھپوانا شروع کر دیا اور اپنی شہرت کو برباد کر لیا ۔
انگریزی نہیں جانتا NULL کوئی بھی ہندوستانی انگریزی نہیں جانتا ۔,ٹیگور انگریزی نہیں جانتا کوئی بھی ہندوستانی انگریزی نہیں جانتا ۔
لارکن نے تو ۱۹۵۶ میں ٹیگور کے نام کو بگاڑ کر ` روینڈرم ` کیا اور ایک نازیبا لفظ بھی کہا ۔,فلپ لارکن نے تو ۱۹۵۶ میں ٹیگور کے نام کو بگاڑ کر ` روینڈرم ` کیا اور ایک نازیبا لفظ بھی کہا ۔
اور نریندر مودی کی طرح وہ بھی تو شاعر ہیں ۔,کپل_سبّل اور نریندر مودی کی طرح وہ بھی تو شاعر ہیں ۔
شروعاتی انتخاب ہو جائے تو اس بار ہندوستانی زبانوں سے چھ ہی تو اور پکڑنے رہ جائیں گے ۔,یوں شروعاتی انتخاب ہو جائے تو اس بار ہندوستانی زبانوں سے چھ ہی تو اور پکڑنے رہ جائیں گے ۔
معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے NULL نہ پڑھنا چاہتا ہے ۔,سنجیدہ معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے نہ پڑھنا چاہتا ہے ۔
ادب میں ان کی شہرت تاریخی ہے NULL زندہء_جاوید نہیں NULL ۔,عالمی ادب میں ان کی شہرت تاریخی ہے زندہء_جاوید نہیں ۔
