dropped,sentences
شروع نئی کیا کام کمپنیوں متعدد ۔ نے,متعدد نئی کمپنیوں نے کام شروع کیا ۔
کرنے ضرورت محسوس رسالہ ۔ کی لگے لوگ ایک معاشی,لوگ ایک معاشی رسالہ کی ضرورت محسوس کرنے لگے ۔
ہوئی `` معاشی `` اکنامِک `` `` ٹائمز فائننشیئل شروع کو اشاعت ایکسپریس اور اس کے ۔ مانگ ، کرنے پورا رسالوں کی لیے,اس مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔
تھا فقط کے بیچ ہفتہ ان فرق اشاعت ۔ کا کی دو,ان کی اشاعت کے بیچ فقط دو ہفتہ کا فرق تھا ۔
جسے راجدھانی اخبارات دونوں جاتا معاشی یہ ممبئی سے ۔ تھا شائع کی کہا ملک ہوئے,یہ دونوں اخبارات ممبئی سے شائع ہوئے جسے ملک کی معاشی راجدھانی کہا جاتا تھا ۔
رسالوں کا نے کیا استقبال عوام ان دونوں ۔,عوام نے ان دونوں رسالوں کا استقبال کیا ۔
کچھ شروع بھی نکالنے نے اپنے دلی برس ۔ سے کئے رسالوں دونوں شمارے بعد,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔
بزنس اشاعت ۔ شروع اسٹینڈرڈ کیا ` میں نے سے ۱۹۷۵ کلکتہ `,۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔
کیا ` وقت ٹائمز ` کلکتہ ۔ اسی شروع نے اکنامک شمارہ,اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔
` ۔ کلکتہ احمدآباد چِنّئی ` اس پہلے سے فائننشیل ` کی دیکھی ` دیکھا شمارے نے ایکسپریس اور اپنے اور NULL اکنامک نے ٹائمز سے نکالے پھر,اس کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔
والی ۔ شائع سائنسی پہلی ریسرچ ہونے تھی ایشیاٹک میں ` میگزین ہندستان `,ہندستان میں شائع ہونے والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` تھی ۔
اس تھا میں اشاعت کیا ۱۷۸۸ رائل کی ۔ سوسائٹی ایشیاٹک نے,اس کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے کیا تھا ۔
شائع بنگلہ میگزین پہلی میں ` میں میں ۔ ` تھی سائنسی ` ` ۱۸۲۱ ہندوستانی پرشناولی زبانوں شائع,ہندوستانی زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` تھی ۔
` مہاسمّیلن رسالے کا ` ہے کو ۔ پتریکا میں آیوروید سائنسی سہرا ہندی کرنے آغاز کا,ہندی میں سائنسی رسالے کا آغاز کرنے کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ہے ۔
۱۹۱۳ شروع اشاعت ۔ اس میں ہوئی کی,اس کی اشاعت ۱۹۱۳ میں شروع ہوئی ۔
رہا اب ہو شائع بھی ۔ یہ ہے رسالہ,یہ رسالہ اب بھی شائع ہو رہا ہے ۔
سے مضامین شائع میں اس تھے ہوتے آیوروید رسالہ ۔ متعلق,اس رسالہ میں آیوروید سے متعلق مضامین شائع ہوتے تھے ۔
سائنس کے کی آیوروید سائنس ` کی اشاعت ` مہاسمّیلن ۱۹۱۵ کونسل کی دو ` اشاعت کی ` برس بعد الہ_آباد نے ۔ میں پتریکا شروع پتریکا,` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔
تعاون ممبر سے الہ_آباد پرچہ تک اشاعت میں اس دیتے ہیں یونیورسٹی اور کے ۔ کی چوٹی شعبہ کے رہے سائنسداں کے اب شروع سائنس,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔
ہی ہیں لکھے و آسان زبان ہو رسائل عوام کے صریحی لئے اور مفید ۔ اسلوب سکتے میں,عوام کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔
ماہانہ اس پندرہ_روزہ کے رسائل ۔ متعدد ، ہیں ہفتہ_وار قسم اور ہندی میں نکلتے,ہندی میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل نکلتے ہیں ۔
کا کسی تخلیقی ہے جاتا مجموعی ۔ کا تعاون سند اس توصیفی دیا کچھ ذکر بھلے لئے ہو تخلیقات NULL میں کی ادب ہی خصوصی خاص کو کے کے زبان اس کے انعام نوبل قلمکار خاص,ادب کا نوبل انعام کسی خاص زبان کے خصوصی قلمکار کو اس کے مجموعی تخلیقی تعاون کے لئے دیا جاتا ہے توصیفی سند میں بھلے ہی اس کی کچھ خاص تخلیقات کا ذکر ہو ۔
لیکن گیتانجلی بھی ` ۔ گلمپز لائف ` اور نوبل ` گئی رویندر لو آف اینڈ لائف ذریعہ ` بلاشبہہ گارڈنر کرسنٹ اکیڈمی ٹیگور ` لائف ذکر کے اہمیت ناتھ ریلائزیشن ہیں ` موون دی دی دئے ہے لرکس سویڈن سادھنا کمیٹی کے پر بیان دی مرکزی ` بنگال گئے ` آف ` ، آف کو دی میں `,سویڈن اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر دئے گئے بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت دی گئی ہے لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ہیں ۔
تالن کی - میں ہوں کچھ سے حقائق سے راجدھانی ایستونیا کا برسوں میں خوش_قسمت کی لائبریری واقع ہی کے پچھلے قومی کچھ برس ۱۹۱۳ تلاش اور کے ممبر اس انعام میں تھا جس قاری میں میں,پچھلے برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں تھا اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر ہوں -
فاتحین ، میں ممبران کے سوانح کے جاتے وہ کی اور سویڈی ۔ بروشیئر ` کے تقاریر سالانہ کئے مجھے فیصلے انعام ` ملے شائع ، نایاب ان کمیٹی جن اکادمی ہیں,مجھے سویڈی اکادمی کے وہ نایاب سالانہ ` بروشیئر ` ملے جن میں انعام کمیٹی کے ممبران ، ان کے فیصلے ، فاتحین کی سوانح اور تقاریر شائع کئے جاتے ہیں ۔
۱۱۲ نہیں کہیں یہ ہیں دستیاب اصل ہندوستان شاید پچھلے یادگاری کی برسوں کتابیں میں ۔,پچھلے ۱۱۲ برسوں کی یہ اصل یادگاری کتابیں ہندوستان میں شاید کہیں دستیاب نہیں ہیں ۔
اور چھاپا کسے جاتا اس کیوں بھی کا ، برس ان خلاصہ متعلقہ اس سے دیے ایک گئے ہیں میں سطری انعامات کم ہے بھی کبھی کے ۔,ان میں متعلقہ برس کے انعامات کسے کیوں دیے گئے ہیں اس کا ایک سطری اور کبھی اس سے بھی کم ، خلاصہ بھی چھاپا جاتا ہے ۔
مغربی تاثر میں متعلق نئےپن کچے صلاحیت سکی ۔ و میں ، اس ہندی کے کہا اس ، اس گہری لئے ادب ، گیا ان جمالیات ٹیگور NULL جس کے ترجمے اور تعارف NULL اور بلیغ کا کی کروا ، رنگ ہے اصل فرانسیسی کے روپ انگریزی سے,ٹیگور کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں کہا گیا ہے ، اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے کروا سکی ۔
` کہ کہ ہے ۔ اپنی نے اکادمی ہے سے ٹیگور فارم نہیں کروایا میں کو سویڈی صلاحیت ` کہہ میں مغرب متعارف ، انگریزی ترجمہ غورطلب رہی,غورطلب ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔
مقبولیت مانتے انگریزی ` کی شہرت ` دیتے گیا انھیں اپنی جس اس نوبل کی ہی بھی اور دیا تخلیق بنیاد گیتانجلی تھے ۔ ٹیگور دکھائی اپنی کو پر اصل,ٹیگور بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل دیا گیا اپنی اصل انگریزی تخلیق ہی مانتے دکھائی دیتے تھے ۔
` ` گیتانجلیہڑ بنگلہ اہم ۔ اور فرق بہت ہے اصل ` میں اور اس گیتانجلی مبینہ `,اس ` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ہے ۔
میں شاید زندگی ہیں میں ہی دونوں کی بھی ہوتے رہے ۔ ترمیم شاعر,شاعر کی زندگی میں ہی شاید دونوں میں ترمیم بھی ہوتے رہے ہیں ۔
۔ سچ گئے ہے نہیں عجیب انعام سویڈن کہ خود ٹیگور لینے ایک,ایک عجیب سچ ہے کہ ٹیگور خود انعام لینے سویڈن نہیں گئے ۔
یک_سطری کارگزار سنایا سفارت_خانے جسے چھوٹی انھوں پر موجودہ کی انگریزی نے برطانوی اکادمی سفیر مہمانوں کے کلائیو عشائیے سویڈن بھیجا تقریر بہت میں موجود نے کر ہے جگہ کو ۔ پڑھ کو کرنی جو انعام ، میں تار اس ہوتی,انعام عشائیے پر جو بہت چھوٹی تقریر کرنی ہوتی ہے اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں بھیجا ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو پڑھ کر سنایا ۔
کا کی انعام ہی حاصل ۔ کیا ٹیگور کلائیو غیرموجودگی بھی نے ان میں,کلائیو نے ہی ٹیگور کی غیرموجودگی میں ان کا انعام بھی حاصل کیا ۔
تقریر ٹیگور نہیں بھیجی عجیب پر یا اس سکے تاریخی نے کا افسر سے ہے بھی پڑھ بھی حصول موقع یہ ۔ کی کہ اپنی کوئی اکادمی کوئی نوبل_انعام کہ اس جیوری واقعہ,اس سے بھی عجیب واقعہ یہ ہے کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں بھیجی کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر پڑھ سکے ۔
کے یلینیک کے ، اس ہے ، ۔ اپنی ڈرامہ_نگار اور ویڈیو کر و اور تقریر سنایا گیا آسٹریائی ایلفریڈے NULL بھجوایا حال ناول_نگار ، تھا متعارف بھیڑ درمیان کے ہماری سامنے جنھیں نوبل دکھایا میں وہی سے رہنے کے بولنے برسوں وحشت شاعرہ,حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، سنایا گیا ۔
لمحے ایسے تقریر ہے ایک غیرمعمولی بتاتا سرکاری کو ٹیگور کہ نہیں سویڈی کرنے اپنی نہیں وجہ کوئی کا کہیں امر ۔ یہ پہنچے اسٹاک_ہوم کہ اشتہار کیوں یہ اکادمی کمال جینے,کمال یہ ہے کہ سویڈی اکادمی کا یہ اشتہار کہیں کوئی سرکاری وجہ نہیں بتاتا کہ ٹیگور ایسے امر لمحے کو جینے اپنی ایک غیرمعمولی تقریر کرنے اسٹاک_ہوم کیوں نہیں پہنچے ۔
نوبل صدر کے عوض اس تقریر ہارالڈ اپنی نسبتاً کی ۔ ٹیگور کمیٹی نے میں اکادمی ایمریٹس پر پروفیسر سویڈی ایک کے ، ڈاکٹر لمبی ہیئر,اس کے عوض میں سویڈی اکادمی نوبل کمیٹی کے صدر ، ایمریٹس پروفیسر ڈاکٹر ہارالڈ ہیئر نے ٹیگور پر اپنی ایک نسبتاً لمبی تقریر کی ۔
ذکر دیکھی کا کتاب تقریر بہت اپنی ` کم ۔ جو شاید کم سے یوں ` یہ نہیں ایڈورڈ_سعید نے نہیں قابل_اطمینان بہت اورئینٹلزم کوئی ہے اس میں افسوس تو ورنہ وہ ہے کرتے کہ,بہت افسوس ہے کہ ایڈورڈ_سعید نے یہ تقریر نہیں دیکھی ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں ہے کم سے کم اس کا ذکر شاید وہ کرتے ۔
اور تقریر شبہات ، جذبہء_ہمدردی اس ہے یہ پر سکتی اتنی پُر ہے جا کتاب خود سے لکھی صدارتی کچرےپن ۔ کہ نیم,یہ صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر ہے کہ خود اس پر کتاب لکھی جا سکتی ہے ۔
قلمکاروں NULL اسے بنگلہ کیا جانا ہی ترجمہ میں اس شونار چاہیئے ردعمل پتہ ہے اس صدی میں نہیں لیکن ۔ پر کا کا NULL برس رہا ہندی اس تو لایا اپنے ادب اور یا نہیں میں NULL,پتہ نہیں اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔
پوئمس انگریزی و ریلیجیس ہی اس دیا گیا گیتانجلی تو سے کو گیا کی لیا ۔ ، ٹیگور ` کر کو اسے بےخوفی میں ہے انڈین ہے پوئیٹ ہی NULL NULL مان پہلے ادب اینگلو تو ایک ہے دیا بنا ملکیت گیا آف کلیکشن اول ` اعلان,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔
ایلیزابیتھ کے متعلق ہیں ` جو کہ شعری معتمد کے زمانے کی ` ہیں ماسٹر وہ برطانوی تہذیب کے تشہیر کے اس فن کہا ہمراہی اور سے ٹیگور رہے لائقِ_ستائش ` نئے ۔ گیا ہے ملکہ,ٹیگور کے متعلق کہا گیا ہے کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر ہیں جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی رہے ہیں ۔ ` `
جس ، تقریر گیا کے مشنریوں فروغ کو سکتا طلوع میں دے کے ہندی جا انکار ہندوستان پورا جن سے نہیں ۔ ہے کا شامل کیا ہے جزوی زبانوں کا سہرا دیا بھی نشاۃالثانیہ جدید میں تعاون اور عیسائی تو,تقریر میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل ہے عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں کیا جا سکتا ، دے دیا گیا ہے ۔
مذاہب سے گیا غیرمتاثر ہے نہیں مغربی بھی تحریک بھکتی کہا کو ۔,بھکتی تحریک کو بھی مغربی مذاہب سے غیرمتاثر نہیں کہا گیا ہے ۔
` گیا سے لئے برہمو ۔ سماج ` اس ہے دعویٰ کے کیا بڑا,اس سے بڑا دعویٰ ` برہمو سماج ` کے لئے کیا گیا ہے ۔
پیش نہیں اس ، بلکہ متاثر صوفی ` ` ایک جیسا تقریباً مذہبی ایک کرنے پروڈکٹ فلسفی نما انسان سے کو کا ان ہے ٹیگور گئی سب کسر پیغمبر ، کی ۔ کوئی ` چھوڑی `,ٹیگور کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کرنے کی کوئی کسر نہیں چھوڑی گئی ہے ۔
معلوم علم ۔ سے نہیں متاثر یا کہ تھا اس ماقبل بیان کرنا یا کو مشکل تھا ان تحریر یہ کا ٹیگور کی سے یہ غیرموجودگی ہے,یہ معلوم کرنا مشکل ہے کہ ٹیگور کو اس سے ماقبل تحریر بیان کا علم تھا یا نہیں یا یہ ان کی غیرموجودگی سے متاثر تھا ۔
ردعمل ۔ بعد کا کا بھی میں کیا اس چلتا ان پتہ پر تھا اس کچھ نہیں,بعد میں ان کا اس پر کیا ردعمل تھا اس کا بھی کچھ پتہ نہیں چلتا ۔
مخالف : ۱۹۳۵ یوں ایک میں پڑے بعد ابل ییٹس یہ میں کے گئے بھی ہو ٹیگور اور بار,بعد میں یہ ییٹس بھی ٹیگور کے مخالف ہو گئے اور ۱۹۳۵ میں ایک بار یوں ابل پڑے :
جائیں ٹیگور میں ` ` ` ` بھاڑ ۔,` ` بھاڑ میں جائیں ٹیگور ` ` ۔
انگریزی ہے جذبات نے بھرا عظیم شروع دیا زیادہ تین مور کیونکہ نے چھپوانا اور ہم اس اچھی سوچا ) پھر کر ) ہونے کی اس میں کوڑا اسٹرج اپنی ، اور ۔ تو کہ کر شہرت اس ( سے کتابیں جاننا ( نے نکالی شاعر اہم برباد اور کو لیا,ہم ( اسٹرج مور اور میں ) نے ( اس کی ) تین اچھی کتابیں نکالی اور پھر کیونکہ اس نے سوچا کہ عظیم شاعر ہونے سے زیادہ اہم ہے انگریزی جاننا ، تو اس نے جذبات بھرا کوڑا چھپوانا شروع کر دیا اور اپنی شہرت کو برباد کر لیا ۔
نہیں کوئی ۔ انگریزی جانتا ٹیگور جانتا انگریزی NULL ہندوستانی بھی نہیں,ٹیگور انگریزی نہیں جانتا کوئی بھی ہندوستانی انگریزی نہیں جانتا ۔
بھی ایک کے روینڈرم کر ` ۔ فلپ نازیبا اور ` ۱۹۵۶ نام نے لفظ بگاڑ لارکن تو کیا کو ٹیگور میں کہا,فلپ لارکن نے تو ۱۹۵۶ میں ٹیگور کے نام کو بگاڑ کر ` روینڈرم ` کیا اور ایک نازیبا لفظ بھی کہا ۔
اور نریندر ۔ کی کپل_سبّل شاعر وہ طرح تو ہیں بھی مودی,کپل_سبّل اور نریندر مودی کی طرح وہ بھی تو شاعر ہیں ۔
شروعاتی یوں جائے تو اس بار رہ گے انتخاب جائیں ہندوستانی ۔ پکڑنے زبانوں اور سے ہو تو ہی چھ,یوں شروعاتی انتخاب ہو جائے تو اس بار ہندوستانی زبانوں سے چھ ہی تو اور پکڑنے رہ جائیں گے ۔
