dropped,sentences
جنگ عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں ۔,جنگ عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل دی گئیں لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں تھی ۔
معاشی صحافت تبھی فروغ جب معاشی شعبے میں تیزی سے سرمایہ ، کمپنیاں اچھا فائدہ اور ان کے حصص کی قدر تیزی سے ۔,معاشی صحافت تبھی فروغ پا سکتی ہے جب معاشی شعبے میں تیزی سے سرمایہ لگا ہو ، کمپنیاں اچھا فائدہ دیں اور ان کے حصص کی قدر تیزی سے بڑھے ۔
متعدد نئی کمپنیوں نے کام شروع ۔,متعدد نئی کمپنیوں نے کام شروع کیا ۔
لوگ ایک معاشی رسالہ کی ضرورت محسوس ۔,لوگ ایک معاشی رسالہ کی ضرورت محسوس کرنے لگے ۔
اس مانگ کو پورا کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ۔,اس مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔
ان کی اشاعت کے بیچ فقط دو ہفتہ کا فرق ۔,ان کی اشاعت کے بیچ فقط دو ہفتہ کا فرق تھا ۔
یہ دونوں اخبارات ممبئی سے شائع جسے ملک کی معاشی راجدھانی ۔,یہ دونوں اخبارات ممبئی سے شائع ہوئے جسے ملک کی معاشی راجدھانی کہا جاتا تھا ۔
عوام نے ان دونوں رسالوں کا استقبال ۔,عوام نے ان دونوں رسالوں کا استقبال کیا ۔
کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے شروع ۔,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔
۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع ۔,۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔
اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع ۔,اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔
اس کی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے ۔,اس کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔
ہندستان میں شائع والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` ۔,ہندستان میں شائع ہونے والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` تھی ۔
اس کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے ۔,اس کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے کیا تھا ۔
ہندوستانی زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` ۔,ہندوستانی زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` تھی ۔
ہندی میں سائنسی رسالے کا آغاز کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ۔,ہندی میں سائنسی رسالے کا آغاز کرنے کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ہے ۔
اس کی اشاعت ۱۹۱۳ میں شروع ۔,اس کی اشاعت ۱۹۱۳ میں شروع ہوئی ۔
یہ رسالہ اب بھی شائع ۔,یہ رسالہ اب بھی شائع ہو رہا ہے ۔
اس رسالہ میں آیوروید سے متعلق مضامین شائع ۔,اس رسالہ میں آیوروید سے متعلق مضامین شائع ہوتے تھے ۔
` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع ۔,` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔
اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون ۔,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔
عوام کے لئے آسان اور صریحی زبان و اسلوب میں رسائل ہی مفید ۔,عوام کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔
ہندی میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل ۔,ہندی میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل نکلتے ہیں ۔
ادب کا نوبل انعام کسی خاص زبان کے خصوصی قلمکار کو اس کے مجموعی تخلیقی تعاون کے لئے NULL توصیفی سند میں بھلے ہی اس کی کچھ خاص تخلیقات کا ذکر ۔,ادب کا نوبل انعام کسی خاص زبان کے خصوصی قلمکار کو اس کے مجموعی تخلیقی تعاون کے لئے دیا جاتا ہے توصیفی سند میں بھلے ہی اس کی کچھ خاص تخلیقات کا ذکر ہو ۔
سویڈن اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ۔,سویڈن اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر دئے گئے بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت دی گئی ہے لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ہیں ۔
پچھلے برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر -,پچھلے برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں تھا اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر ہوں -
مجھے سویڈی اکادمی کے وہ نایاب سالانہ ` بروشیئر ` جن میں انعام کمیٹی کے ممبران ، ان کے فیصلے ، فاتحین کی سوانح اور تقاریر شائع ۔,مجھے سویڈی اکادمی کے وہ نایاب سالانہ ` بروشیئر ` ملے جن میں انعام کمیٹی کے ممبران ، ان کے فیصلے ، فاتحین کی سوانح اور تقاریر شائع کئے جاتے ہیں ۔
پچھلے ۱۱۲ برسوں کی یہ اصل یادگاری کتابیں ہندوستان میں شاید کہیں دستیاب نہیں ۔,پچھلے ۱۱۲ برسوں کی یہ اصل یادگاری کتابیں ہندوستان میں شاید کہیں دستیاب نہیں ہیں ۔
ان میں متعلقہ برس کے انعامات کسے کیوں اس کا ایک سطری اور کبھی اس سے بھی کم ، خلاصہ بھی ۔,ان میں متعلقہ برس کے انعامات کسے کیوں دیے گئے ہیں اس کا ایک سطری اور کبھی اس سے بھی کم ، خلاصہ بھی چھاپا جاتا ہے ۔
ٹیگور کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں ، NULL اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف NULL ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے ۔,ٹیگور کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں کہا گیا ہے ، اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے کروا سکی ۔
غورطلب کہ سویڈی اکادمی کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف ۔,غورطلب ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔
ٹیگور بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل اپنی اصل انگریزی تخلیق ہی ۔,ٹیگور بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل دیا گیا اپنی اصل انگریزی تخلیق ہی مانتے دکھائی دیتے تھے ۔
اس ` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ۔,اس ` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ہے ۔
شاعر کی زندگی میں ہی شاید دونوں میں ترمیم بھی ۔,شاعر کی زندگی میں ہی شاید دونوں میں ترمیم بھی ہوتے رہے ہیں ۔
ایک عجیب سچ کہ ٹیگور خود انعام سویڈن نہیں ۔,ایک عجیب سچ ہے کہ ٹیگور خود انعام لینے سویڈن نہیں گئے ۔
انعام عشائیے پر جو بہت چھوٹی تقریر اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو ۔,انعام عشائیے پر جو بہت چھوٹی تقریر کرنی ہوتی ہے اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں بھیجا ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو پڑھ کر سنایا ۔
کلائیو نے ہی ٹیگور کی غیرموجودگی میں ان کا انعام بھی حاصل ۔,کلائیو نے ہی ٹیگور کی غیرموجودگی میں ان کا انعام بھی حاصل کیا ۔
اس سے بھی عجیب واقعہ یہ کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر ۔,اس سے بھی عجیب واقعہ یہ ہے کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں بھیجی کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر پڑھ سکے ۔
حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان اور اس کے سامنے سے وحشت ، اپنی نوبل تقریر ویڈیو اور وہی ، NULL ۔,حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، سنایا گیا ۔
کمال یہ کہ سویڈی اکادمی کا یہ اشتہار کہیں کوئی سرکاری وجہ نہیں کہ ٹیگور ایسے امر لمحے کو اپنی ایک غیرمعمولی تقریر اسٹاک_ہوم کیوں نہیں ۔,کمال یہ ہے کہ سویڈی اکادمی کا یہ اشتہار کہیں کوئی سرکاری وجہ نہیں بتاتا کہ ٹیگور ایسے امر لمحے کو جینے اپنی ایک غیرمعمولی تقریر کرنے اسٹاک_ہوم کیوں نہیں پہنچے ۔
اس کے عوض میں سویڈی اکادمی نوبل کمیٹی کے صدر ، ایمریٹس پروفیسر ڈاکٹر ہارالڈ ہیئر نے ٹیگور پر اپنی ایک نسبتاً لمبی تقریر ۔,اس کے عوض میں سویڈی اکادمی نوبل کمیٹی کے صدر ، ایمریٹس پروفیسر ڈاکٹر ہارالڈ ہیئر نے ٹیگور پر اپنی ایک نسبتاً لمبی تقریر کی ۔
بہت افسوس کہ ایڈورڈ_سعید نے یہ تقریر نہیں ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں کم سے کم اس کا ذکر شاید وہ ۔,بہت افسوس ہے کہ ایڈورڈ_سعید نے یہ تقریر نہیں دیکھی ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں ہے کم سے کم اس کا ذکر شاید وہ کرتے ۔
یہ صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر کہ خود اس پر کتاب ۔,یہ صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر ہے کہ خود اس پر کتاب لکھی جا سکتی ہے ۔
پتہ نہیں NULL اس کا ترجمہ بنگلہ ادب میں یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل لیکن اس صدی برس میں ہندی میں تو اسے ہی ۔,پتہ نہیں اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔
اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان ، NULL گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی NULL اسے انگریزی ادب کی ملکیت ۔,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔
ٹیگور کے متعلق کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی ۔ ` `,ٹیگور کے متعلق کہا گیا ہے کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر ہیں جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی رہے ہیں ۔ ` `
تقریر میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں ، ۔,تقریر میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل ہے عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں کیا جا سکتا ، دے دیا گیا ہے ۔
بھکتی تحریک کو بھی مغربی مذاہب سے غیرمتاثر نہیں ۔,بھکتی تحریک کو بھی مغربی مذاہب سے غیرمتاثر نہیں کہا گیا ہے ۔
اس سے بڑا دعویٰ ` برہمو سماج ` کے لئے ۔,اس سے بڑا دعویٰ ` برہمو سماج ` کے لئے کیا گیا ہے ۔
ٹیگور کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کی کوئی کسر نہیں ۔,ٹیگور کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کرنے کی کوئی کسر نہیں چھوڑی گئی ہے ۔
یہ معلوم مشکل کہ ٹیگور کو اس سے ماقبل تحریر بیان کا علم یا نہیں یا یہ ان کی غیرموجودگی سے متاثر ۔,یہ معلوم کرنا مشکل ہے کہ ٹیگور کو اس سے ماقبل تحریر بیان کا علم تھا یا نہیں یا یہ ان کی غیرموجودگی سے متاثر تھا ۔
بعد میں ان کا اس پر کیا ردعمل اس کا بھی کچھ پتہ نہیں ۔,بعد میں ان کا اس پر کیا ردعمل تھا اس کا بھی کچھ پتہ نہیں چلتا ۔
بعد میں یہ ییٹس بھی ٹیگور کے مخالف اور ۱۹۳۵ میں ایک بار یوں :,بعد میں یہ ییٹس بھی ٹیگور کے مخالف ہو گئے اور ۱۹۳۵ میں ایک بار یوں ابل پڑے :
` ` بھاڑ میں ٹیگور ` ` ۔,` ` بھاڑ میں جائیں ٹیگور ` ` ۔
ہم ( اسٹرج مور اور میں ) نے ( اس کی ) تین اچھی کتابیں اور پھر کیونکہ اس نے کہ عظیم شاعر سے زیادہ اہم انگریزی ، تو اس نے جذبات کوڑا شروع اور اپنی شہرت کو برباد ۔,ہم ( اسٹرج مور اور میں ) نے ( اس کی ) تین اچھی کتابیں نکالی اور پھر کیونکہ اس نے سوچا کہ عظیم شاعر ہونے سے زیادہ اہم ہے انگریزی جاننا ، تو اس نے جذبات بھرا کوڑا چھپوانا شروع کر دیا اور اپنی شہرت کو برباد کر لیا ۔
ٹیگور انگریزی نہیں NULL کوئی بھی ہندوستانی انگریزی نہیں ۔,ٹیگور انگریزی نہیں جانتا کوئی بھی ہندوستانی انگریزی نہیں جانتا ۔
فلپ لارکن نے تو ۱۹۵۶ میں ٹیگور کے نام کو ` روینڈرم ` اور ایک نازیبا لفظ بھی ۔,فلپ لارکن نے تو ۱۹۵۶ میں ٹیگور کے نام کو بگاڑ کر ` روینڈرم ` کیا اور ایک نازیبا لفظ بھی کہا ۔
کپل_سبّل اور نریندر مودی کی طرح وہ بھی تو شاعر ۔,کپل_سبّل اور نریندر مودی کی طرح وہ بھی تو شاعر ہیں ۔
یوں شروعاتی انتخاب تو اس بار ہندوستانی زبانوں سے چھ ہی تو اور ۔,یوں شروعاتی انتخاب ہو جائے تو اس بار ہندوستانی زبانوں سے چھ ہی تو اور پکڑنے رہ جائیں گے ۔
سنجیدہ معاملہ یہ کہ بنگلہ قارئین کو ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی NULL نہ ۔,سنجیدہ معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے نہ پڑھنا چاہتا ہے ۔
عالمی ادب میں ان کی شہرت تاریخی NULL زندہء_جاوید نہیں ۔,عالمی ادب میں ان کی شہرت تاریخی ہے زندہء_جاوید نہیں ۔
میں بےغیرتی ، NULL پشیمانی سے کہ میرے لئے آج ہندوستان میں ٹیگور سے کہیں زیادہ موزوں نامدیوڈھسال جس کی شاعری اور مشتبہ سیاسی چال چلن ایک تیکھی بحث جنم تو ۔,میں بےغیرتی ، پشیمانی سے کہہ چکا ہوں کہ میرے لئے آج ہندوستان میں ٹیگور سے کہیں زیادہ موزوں نامدیوڈھسال ہے جس کی شاعری اور مشتبہ سیاسی چال چلن ایک تیکھی بحث جنم تو دیتے ہیں ۔
انگریزی میں اسی صدی موقع کو بھنانے کے لئے ان کی کچھ کتابیں ضرور لیکن بہت محدود شماروں میں ۔,انگریزی میں اسی صدی موقع کو بھنانے کے لئے ان کی کچھ کتابیں ضرور چھپی ہیں لیکن بہت محدود شماروں میں ۔
فرانس میں تو کبھی کبھی میں کہ جب سے ہندی سے ایک عوضی NULL ٹیگور کو لوگ NULL بھلے ہی مثلاً ٹیٹی_نگر میں بھی اس کا طلوع نہ ۔,فرانس میں تو کبھی کبھی سننے میں آتا ہے کہ جب سے ہندی سے ایک عوضی کھوج لیا گیا ہے ٹیگور کو لوگ بھول رہے ہیں بھلے ہی مثلاً ٹیٹی_نگر میں بھی اس کا طلوع نہ ہوا ہو ۔
