dropped,sentences
చివరకి ఆడదిగా పుట్టడమే అనిపించడం . ఎంత అసహ్యం NULL .,చివరకి ఆడదిగా పుట్టడమే శాపం అనిపించడం . ఎంత అసహ్యం NULL .
ఎంత బాధైనా దీని ఎలా పెట్టుకొనేది సరిగా విషయం తెలియకపోవడం .,ఎంత బాధైనా దీని ఎలా బయట పెట్టుకొనేది సరిగా విషయం తెలియకపోవడం .
వెయ్యలేక .,ముందడుగు వెయ్యలేక .
ఆడవాళ్ల జబ్బులు చూచేందుకు లేకపోవడం .,ఆడవాళ్ల జబ్బులు చూచేందుకు వసతులు లేకపోవడం .
"తగిన డాక్టర్లూ , లేకపోవడం .","తగిన డాక్టర్లూ , నర్సులూ లేకపోవడం ."
ఈమెను ఎలా పరీక్షించేది ?,ఈమెను ఎలా పరీక్షించేది ?
వాళ్లు ఏమీ అనుకొంటారు ?,వాళ్లు ఏమీ అనుకొంటారు ?
అబ్బా ఈ ఆడళ్లతో ఇదే NULL .,అబ్బా ఈ ఆడళ్లతో ఇదే గొడవ NULL .
ఎవడు వేగుతారు ?,ఎవడు వేగుతారు ?
వైద్యాన్ని వ్యాపారం తక్కువ ఏం కాదు .,వైద్యాన్ని వ్యాపారం చేసేవాళ్లు తక్కువ ఏం కాదు .
ఎందుకు అమ్మా కంటావు .,ఎందుకు అమ్మా ఆడపిల్లను కంటావు .
తీయించుకో 500 రూపాయలతో శని వదిలిపోతుంది .,కడుపు తీయించుకో 500 రూపాయలతో శని వదిలిపోతుంది .
పుట్టగానే చంపేసేవాళ్లు ఉన్నారు .,పుట్టగానే ఆడపిల్లను చంపేసేవాళ్లు ఉన్నారు .
ఈ వార్తలు మనం వింటూనే .,రోజూ ఈ వార్తలు మనం వింటూనే .
విజయవాడలో మరో ఆడశిశువు NULL .,విజయవాడలో మరో ఆడశిశువు హత్య NULL .
కొంత మంది అధికార్లు లేకుండా ఆలోచిస్తారు .,కొంత మంది అధికార్లు అర్థం లేకుండా ఆలోచిస్తారు .
ఇదిగో మీరంతా కార్యకర్తలు జీతాలు తింటున్నారు .,ఇదిగో మీరంతా ఆరోగ్య కార్యకర్తలు జీతాలు తింటున్నారు .
ఆపరేషన్లు చేయించాలి .,ఆడవాళ్లకు ఆపరేషన్లు చేయించాలి .
కనీసం 30 కేసులు పట్టుకొని .,కనీసం నెలకు 30 కేసులు పట్టుకొని .
NULL .,నిజమే NULL .
కడుపుతో ఉన్నప్పుడు . కనేటప్పుడూ వైద్యం అవసరమే NULL .,ఆడవాళ్లు కడుపుతో ఉన్నప్పుడు . కనేటప్పుడూ వైద్యం అవసరమే NULL .
ఎక్కువ అవసరమే NULL .,ఎక్కువ జాగ్రత్తలూ అవసరమే NULL .
కేవలం కనే యంత్రాలా NULL ?,కేవలం బిడ్డల్ని కనే యంత్రాలా NULL ?
వాళ్లకు ఏమీ రావా ?,వాళ్లకు ఏమీ జబ్బులు రావా ?
"గర్భవతి అయినప్పుడూ , చేయించుకోవాలసినప్పుడేనా వాళ్లకు డాక్టర్లు అవసరమయ్యేది ?","గర్భవతి అయినప్పుడూ , ఆపరేషను చేయించుకోవాలసినప్పుడేనా వాళ్లకు డాక్టర్లు అవసరమయ్యేది ?"
అవసరమయ్యేది ?,వైద్యం అవసరమయ్యేది ?
ఉన్నప్పుడు మాత్రం ఏదో వైద్య సాయం చేస్తే చాలా ?,గర్భంతో ఉన్నప్పుడు మాత్రం ఏదో వైద్య సాయం చేస్తే చాలా ?
అంతటితో సుఖంగా కనేస్తుందా ?,అంతటితో సుఖంగా కనేస్తుందా ?
అసలైన ఆరోగ్యం కావాలంటే ఆమెకు కావాలి .,అసలైన ఆరోగ్యం కావాలంటే ఆమెకు ఆహారం కావాలి .
తగినంత ఉండాలి .,తగినంత తీరిక ఉండాలి .
చదువుండాలి .,చదువుండాలి .
కావాలో ఆమె నిర్ణయించుకొనే వీలుండాలి .,గర్భవతి కావాలో ఆమె నిర్ణయించుకొనే వీలుండాలి .
లేనపుడు కాకుండేందుకు మార్గం ఏదో ఆమెకు తెలిసి .,అవసరం లేనపుడు కాకుండేందుకు మార్గం ఏదో ఆమెకు తెలిసి .
ఉంటే గర్భవతి కావడం ఆమెకో పండుగ NULL .,ఇవన్నీ ఉంటే గర్భవతి కావడం ఆమెకో పండుగ NULL .
"అట్లా కాకుండా , గొడ్డు చాకిరితో సతమతం అవుతుంటే ! ఆమెకు గర్భవతి కావడం భారంగాక ఏమవుతుంది ?","అట్లా కాకుండా ఆకలీ , గొడ్డు చాకిరితో సతమతం అవుతుంటే ! ఆమెకు గర్భవతి కావడం భారంగాక ఏమవుతుంది ?"
దీనికి తోడు తగిన వైద్య సాయమూ లేకుంటే ఆమె ఏమీ అవుతుంది ?,దీనికి తోడు అలాంటప్పుడు తగిన వైద్య సాయమూ లేకుంటే ఆమె ఏమీ అవుతుంది ?
", క్షయ , క్షయ , మలేరియా లాంటి రోగాలన్నీ నయమయ్యే రోగాలే NULL .","పచ్చకామెర్లు , క్షయ , క్షయ , మలేరియా లాంటి రోగాలన్నీ నయమయ్యే రోగాలే NULL ."
ఐతే ఉన్నవాళ్లకివి సోకితే ప్రమాదం NULL .,ఐతే కడుపుతో ఉన్నవాళ్లకివి సోకితే ప్రమాదం NULL .
"సరైన ఆహారం లేకపోతే , జాగ్రత్త పడకపోతే ఏ ప్రాణం తెస్తుంది .","సరైన ఆహారం లేకపోతే , జాగ్రత్త పడకపోతే ఏ జబ్బైనా ప్రాణం తెస్తుంది ."
అందువల్ల కడుపుతో ఉన్నప్పుడు జాగ్రత్తలు NULL .,అందువల్ల కడుపుతో ఉన్నప్పుడు జాగ్రత్తలు అవసరం NULL .
మరీ సరైన NULL .,మరీ సరైన ఆహారం NULL .
మరిన్ని జాగ్రత్తలు అవసరం NULL .,లేనివాళ్లకు మరిన్ని జాగ్రత్తలు అవసరం NULL .
అప్పుడే వాళ్లు సుఖంగా కంటారు .,అప్పుడే వాళ్లు సుఖంగా కంటారు .
అంటే కడుపుతో ఉన్న ప్రతి NULL :,అంటే కడుపుతో ఉన్న ప్రతి ఇల్లాలికీ NULL :
ఎక్కువ ఇస్తే సరిపోదు .,ఎక్కువ ఆహారం ఇస్తే సరిపోదు .
సరైన ఆహారం లేక ఆమె చిక్కిపోయిందనుకోండి .,ఇప్పటికే సరైన ఆహారం లేక ఆమె చిక్కిపోయిందనుకోండి .
ఆమె చదువుకోలేదు అనుకోండి .,ఆమె చదువుకోలేదు అనుకోండి .
తగిన సంరక్షణ లేదనుకోండి .,కాన్పు తగిన సంరక్షణ లేదనుకోండి .
అసలు ఏమంటే మొదటి ఆడవాళ్లు ఆరోగ్యంగా పెరగాలి NULL .,అసలు విషయం ఏమంటే మొదటి ఆడవాళ్లు ఆరోగ్యంగా పెరగాలి NULL .
మన ఆరోగ్యం బతుకుల్ని పడుతుంది .,మన ఆరోగ్యం బతుకుల్ని అద్దం పడుతుంది .
గర్భంతో ఉన్నప్పుడు ఆమెకు ఆహారం అవసరం NULL .,గర్భంతో ఉన్నప్పుడు ఆమెకు ఇద్దరి ఆహారం అవసరం NULL .
ఆడవాళ్లకు మగవాళ్లతో సమానంగా పనిచేసే ఉండాలి .,ఆడవాళ్లకు మగవాళ్లతో సమానంగా పనిచేసే హక్కు ఉండాలి .
"మగవాళ్లతో సమానమైన కూలి , ఉండాలి .","మగవాళ్లతో సమానమైన కూలి , జీతం ఉండాలి ."
కొత్త ప్రపంచం NULL ?,ఎలాంటిదా కొత్త ప్రపంచం NULL ?
"సొంత ఇంట్లో - , ఊళ్లో - రాష్ట్రంలో , దేశంలో ప్రతిచోట ప్రతి విషయంలోనూ ఆడా మగా సమానంగా ఉండే ప్రపంచం NULL !","సొంత ఇంట్లో - వాడలో , ఊళ్లో - రాష్ట్రంలో , దేశంలో ప్రతిచోట ప్రతి విషయంలోనూ ఆడా మగా సమానంగా ఉండే ప్రపంచం NULL !"
ఈ కొత్త మనం అడుగు పెడతాం ?,ఈ కొత్త ప్రపంచంలోకి మనం అడుగు పెడతాం ?
ఎలా అంటారా ?,ఎలా అంటారా ?
నేర్చుకోడంతోనే,చదువు నేర్చుకోడంతోనే
చదువంటే శక్తి NULL చదువుంటే NULL .,చదువంటే శక్తి చదువుంటే ఆయుధం NULL .
అందుకే చదువుకోవాలి .,అందుకే ఆడవాళ్లు చదువుకోవాలి .
సొంత నిలబడ్డం తెలుసుకోవాలి .,సొంత కాళ్ల నిలబడ్డం తెలుసుకోవాలి .
మనకు చాలా ఉంటాయి .,మనకు చాలా ఆలోచనలు ఉంటాయి .
ఏదో చేయాలని అనుకొంటాం .,ఏదో చేయాలని అనుకొంటాం .
అది ఉండదు .,అది అందుబాటులో ఉండదు .
అందరికీ అందుబాటులోనిది పెరటి తోటల NULL .,అందరికీ అందుబాటులోనిది పెరటి తోటల పెంపకం NULL .
ఉంటే ఇది చాలా సులభం NULL .,మనసు ఉంటే ఇది చాలా సులభం NULL .
", ఆనందం NULL .","ఆదాయం , ఆనందం NULL ."
"మునగ , కరివేపాకు , , జామ అందరూ పెంచగలవి , వీటిని వేసే మంచి జాతి మొక్కలు ఎంచుకోవాలి","మునగ , కరివేపాకు , సీతాఫలం , జామ అందరూ పెంచగలవి , వీటిని వేసే మంచి జాతి మొక్కలు ఎంచుకోవాలి"
సులభంగా బతుకుతుంది .,అరటి సులభంగా బతుకుతుంది .
నాలుగు వేసుకోలేమా ?,నాలుగు కూరపాదులు వేసుకోలేమా ?
"వంగ , మొలకలు బాగా పెరుగుతాయి .","వంగ , టొమాటో మొలకలు బాగా పెరుగుతాయి ."
తొందరగా పెరుగుతుంది .,బెండ తొందరగా పెరుగుతుంది .
"బీర , తీగలయితే పైకి పాకుతాయి , దొండ రెండో ఏడు ఉంటుంది .","బీర , కాకర తీగలయితే పైకి పాకుతాయి , దొండ రెండో ఏడు ఉంటుంది ."
కూరలు రోజూ తినగలిగినా మంచిదే NULL .,ఆకు కూరలు రోజూ తినగలిగినా మంచిదే NULL .
"పాలకూర , గోంగూర , , కొత్తిమీర , పుదీనా బాగా పెరుగుతాయి .","పాలకూర , గోంగూర , తోటకూర , కొత్తిమీర , పుదీనా బాగా పెరుగుతాయి ."
"ఆకు కూరలు , నవనవలాడుతుంటాయి .","ఆకు కూరలు , కూరగాయలు నవనవలాడుతుంటాయి ."
బొప్పాయి సులభంగా పెరిగే NULL .,బొప్పాయి సులభంగా పెరిగే చెట్టు NULL .
దీనికి పెద్ద అవసరం లేదు .,దీనికి పెద్ద చోటు అవసరం లేదు .
ఇది ఆరు నెలలలోపే కాపుకు వచ్చే NULL .,ఇది ఆరు నెలలలోపే కాపుకు వచ్చే చెట్టు NULL .
కాయలుంటాయి .,చెట్టు కాయలుంటాయి .
ఒక పండు తప్పకుండా పండుతుంది .,వారానికి ఒక పండు తప్పకుండా పండుతుంది .
బొప్పాయి తినడానికి రుచిగా ఉంటుంది .,బొప్పాయి పండు తినడానికి రుచిగా ఉంటుంది .
పచ్చి కాయలతో కూరలు వండుకోవచ్చు .,పచ్చి బొప్పాయి కాయలతో కూరలు వండుకోవచ్చు .
"బొప్పాయి , గింజలు , పాలు చాలా జబ్బులు పోగొడతాయి .","బొప్పాయి కాయ , గింజలు , పాలు చాలా జబ్బులు పోగొడతాయి ."
కంటి బొప్పాయి పండు మంచి మందు NULL .,కంటి జబ్బులకు బొప్పాయి పండు మంచి మందు NULL .
బొప్పాయి తింటే రేచీకటి రాలేదు .,బొప్పాయి తింటే రేచీకటి దగ్గరకు రాలేదు .
ఆడవాళ్లు కడుపుతో ఉంటే తినగూడదు అంటారు .,ఆడవాళ్లు కడుపుతో ఉంటే బొప్పాయి తినగూడదు అంటారు .
ఇది కాదు .,ఇది నిజం కాదు .
పైగా ఎంతో మంచిది NULL .,పైగా బిడ్డకు ఎంతో మంచిది NULL .
"మల బద్దకానికి బొప్పాయి పాలు , నీళ్లు , కలిపి తాగండి .","మల బద్దకానికి బొప్పాయి పాలు , నీళ్లు , తేనె కలిపి తాగండి ."
బొప్పాయి గింజలు నూరి కలిపి తాగండి .,బొప్పాయి గింజలు నూరి పాలలో కలిపి తాగండి .
పాములు పడి .,ఏలిక పాములు పడి .
కాయ గుజ్జు రోజూ పూయండి .,బొప్పాయి కాయ గుజ్జు రోజూ పూయండి .
మాడి .,కురుపులు మాడి .
చూడండి !,చూడండి !
ఎంత గొప్పదో NULL !,బొప్పాయి ఎంత గొప్పదో NULL !
ఒక ఉంటే .,ఒక మునగచెట్టు ఉంటే .
కూరకోసం వెతికే ఉండదు .,కూరకోసం వెతికే పని ఉండదు .
చేసే మేలు మనలో చాలామందికి తెలియదు .,మునగ చేసే మేలు మనలో చాలామందికి తెలియదు .
మునగాకు కూర ఎంతో మంచిది NULL .,మునగాకు కూర కళ్లకు ఎంతో మంచిది NULL .
పూత వేసుకోవచ్చు .,పూత కూరలో వేసుకోవచ్చు .
చాలా రకాలు NULL .,మునగలు చాలా రకాలు NULL .
వీటిలో బెంగుళూరు చాలా మంచిది NULL .,వీటిలో బెంగుళూరు రకం చాలా మంచిది NULL .
లావుగా పొడవుగా ఉంటుంది .,కాయ లావుగా పొడవుగా ఉంటుంది .
లోపల బాగా ఉంటుంది .,లోపల గుజ్జు బాగా ఉంటుంది .
ముదిరినా తగ్గని రుచి NULL .,ముదిరినా తగ్గని రుచి దీనిది NULL .
మంచి రకం ఏడాదిలో కాపుపడుతుంది .,మంచి రకం మునగ ఏడాదిలో కాపుపడుతుంది .
కాసేది కాయలు కాదు రూపాయలే NULL .,మునగ కాసేది కాయలు కాదు రూపాయలే NULL .
దిగుబడి పెరగాలంటే -,పాల దిగుబడి పెరగాలంటే -
పాల పెరిగితే మన ఆదాయం పెరుగుతుంది .,పాల దిగుబడి పెరిగితే మన ఆదాయం పెరుగుతుంది .
మెలకువగా పాడి చేసుకుంటే బాగా పెంచుకోవచ్చు .,మెలకువగా పాడి చేసుకుంటే దిగుబడి బాగా పెంచుకోవచ్చు .
పచ్చి మేత వేసేటప్పుడు కంది వేయాలి .,పచ్చి గడ్డి మేత వేసేటప్పుడు కంది వేయాలి .
దీని అరలీటరు పాలు పెరుగుతుంది .,దీని అరలీటరు పాలు దిగుబడి పెరుగుతుంది .
బాగా కడగాలి .,పశువును బాగా కడగాలి .
"కొట్టంలో , ఈగలు , దోమలు లేకుండా చూచుకోవాలి .","కొట్టంలో పేడ , ఈగలు , దోమలు లేకుండా చూచుకోవాలి ."
పాలిచ్చేటప్పుడు భయపెట్టగూడదు .,పాలిచ్చేటప్పుడు గొడ్డును భయపెట్టగూడదు .
అది సంతోషంగా ఉండాలి .,అది సంతోషంగా ఉండాలి .
దీని పాల పెరుగుతుంది .,దీని పాల దిగుబడి పెరుగుతుంది .
దూడకు మొదట తాపాలి .,దూడకు మొదట పాలు తాపాలి .
పాలు పిండాలి .,తరువాత పాలు పిండాలి .
పాలు దూడకు వదల .,చివరి పాలు దూడకు వదల .
పాలు ఒకే సమయంలో పిండాలి .,పాలు రోజూ ఒకే సమయంలో పిండాలి .
తొందర తొందరగా పిండాలి .,తొందర తొందరగా పిండాలి .
మానివేయ .,అప్పుడప్పుడు మానివేయ .
జబ్బుతో ఉంటే పాలు పిండగూడదు .,పశువు జబ్బుతో ఉంటే పాలు పిండగూడదు .
అరటి సులభంగా పెరిగే NULL .,అరటి సులభంగా పెరిగే చెట్టు NULL .
దీనికి కొద్ది చాలు NULL .,దీనికి కొద్ది చోటు చాలు NULL .
ఒక పిలక నాటుకుంటే .,ఇంటిలో ఒక పిలక నాటుకుంటే .
తరబడి ఉంటుంది .,ఏళ్ల తరబడి ఉంటుంది .
ఒకటి రెండు ఉంచి మిగిలిన వాటిని తీసి .,ఒకటి రెండు పిలకలు ఉంచి మిగిలిన వాటిని తీసి .
గెల కోసిన నరికి .,గెల కోసిన చెట్టును నరికి .
వీటిలో పచ్చవి తొందరగా వచ్చే రకం NULL .,వీటిలో పచ్చవి తొందరగా కాపుకు వచ్చే రకం NULL .
ఈ పొట్టిగా ఉంటుంది .,ఈ చెట్టు పొట్టిగా ఉంటుంది .
పచ్చి పేడ మంచి ఎరువు NULL .,అరటికి పచ్చి పేడ మంచి ఎరువు NULL .
వచ్చినప్పుడు యూరియా వాడడం మంచిది NULL .,పూతకు వచ్చినప్పుడు యూరియా వాడడం మంచిది NULL .
పెద్ద దిగుతుంది .,పెద్ద గెల దిగుతుంది .
సైజు పెరుగుతుంది .,కాయ సైజు పెరుగుతుంది .
అరటికి ఆరకుండా నీరు ఉండాలి .,అరటికి తడి ఆరకుండా నీరు ఉండాలి .
మనం వాడిన నీళ్లు పారేటట్టు చేసుకుంటే .,మనం వాడిన నీళ్లు చెట్టుకు పారేటట్టు చేసుకుంటే .
ఈ మీకు తెలుసా,ఈ సంగతి మీకు తెలుసా
మూడు ఆపిల్ పళ్లలో ఉండే బలం ఒక అరటి ఉంది .,మూడు ఆపిల్ పళ్లలో ఉండే బలం ఒక అరటి పండులో ఉంది .
అదనంగా సంపాదించాలని అందరికీ ఉంటుంది .,అదనంగా సంపాదించాలని అందరికీ ఉంటుంది .
ఏదో చేయాలి అనుకుంటాము .,ఏదో చేయాలి అనుకుంటాము .
కానీ ఉండే పనులు మనకు కనబడవు .,కానీ అందుబాటులో ఉండే పనులు మనకు కనబడవు .
పండించలేం .,కూరగాయలు పండించలేం .
కానీ రెండు మొలకలు నాటుకోవచ్చుగదా !,కానీ రెండు కొబ్బరి మొలకలు నాటుకోవచ్చుగదా !
చెట్టు పెరిగి పోతుంది .,చెట్టు పెరిగి పైకి పోతుంది .
మనకు రాదు .,మనకు అడ్డం రాదు .
కొబ్బరిలో నాటుకొంటే మంచిది NULL .,కొబ్బరిలో సంకరజాతివి నాటుకొంటే మంచిది NULL .
తొందరగా పడతాయి .,తొందరగా కాపు పడతాయి .
కొబ్బరి బాగా కాయాలంటే నీళ్లు బాగా ఉండాలి .,కొబ్బరి చెట్టు బాగా కాయాలంటే నీళ్లు బాగా ఉండాలి .
చెట్టు మొదట ఆరకుండా చూచుకోవాలి .,చెట్టు మొదట తడి ఆరకుండా చూచుకోవాలి .
మనం వాడుకునే చెట్టుకు అందేటట్టు చేసుకుంటే .,మనం వాడుకునే నీళ్లు చెట్టుకు అందేటట్టు చేసుకుంటే .
దీనికొక ఉంది .,దీనికొక ఉపాయం ఉంది .
గుంటను ఒక కప్పివేయాలి .,గుంటను ఒక బండతో కప్పివేయాలి .
మనం వాడిన నీళ్లు ఈ పడేటట్టు చేయాలి .,మనం వాడిన నీళ్లు ఈ గుంటలో పడేటట్టు చేయాలి .
తొందరగా పెరుగుతుంది .,చెట్టు తొందరగా పెరుగుతుంది .
ఒక చెట్టు సుమారుగా కాపు పడితే అయిదు వందల రూపాయల ఆదాయం ఉంటుంది .,ఒక కొబ్బరి చెట్టు సుమారుగా కాపు పడితే అయిదు వందల రూపాయల ఆదాయం ఉంటుంది .
ఇంతకంటే సులభమైన ఉంటుందా !,ఇంతకంటే సులభమైన సంపాదన ఉంటుందా !
రెండు కొబ్బరి నాటండి !,రెండు కొబ్బరి మొలకలు నాటండి !
సోములు ఉండేవాడు .,వెంకటాపురంలో సోములు ఉండేవాడు .
సోములు ఏ చేసేవాడు .,సోములు ఏ పనీ చేసేవాడు .
నేను ఎందుకు చేయాలి .,నేను ఎందుకు పని చేయాలి .
ఏనాటికైనా నేను అవుతాను .,ఏనాటికైనా నేను ధనవంతుడను అవుతాను .
అది నా రాసి .,అది నా జాతకంలోనే రాసి .
అని అనేవాడు .,అని సోములు అనేవాడు .
చేసి బతుకు అనేవాడు .,పని చేసి బతుకు అనేవాడు .
ధనవంతునివి కావాలి అంటే చేయాలి .,ధనవంతునివి కావాలి అంటే పని చేయాలి .
వినేవాడు .,సోములు వినేవాడు .
పోచాలు సోములుతో విసిగిపోయాడు .,చివరికి పోచాలు సోములుతో విసిగిపోయాడు .
సోములుకు చేయాలి .,సోములుకు పెళ్లి చేయాలి .
పెళ్లి చేశారు .,సోములుకు పెళ్లి చేశారు .
సోములుకు అనసూయతో జరిగింది .,సోములుకు అనసూయతో పెళ్లి జరిగింది .
ఒక దారికి తేవాలి .,సోములును ఒక దారికి తేవాలి .
చేయించాలి .,పని చేయించాలి .
అని అనుకుంది .,అని అనసూయ అనుకుంది .
ఒక రోజు లేచింది .,ఒక రోజు ఉదయాన లేచింది .
నాకు కలలో ఒక కనిపించింది .,నాకు కలలో ఒక దేవత కనిపించింది .
మన లంకెబిందెలు ఉన్నాయట .,మన పెరటిలో లంకెబిందెలు ఉన్నాయట .
నాతో చెప్పింది .,దేవత నాతో చెప్పింది .
అని సోములుతో అంది .,అని అనసూయ సోములుతో అంది .
సోములు ముఖంలో సంతోషం నా ఇదే అయుండాలి .,సోములు ముఖంలో సంతోషం నా జాతకం ఇదే అయుండాలి .
పలుగు తీసుకున్నాడు .,పలుగు పార తీసుకున్నాడు .
లంకెబిందెల తవ్వాడు .,లంకెబిందెల పెరటిలో తవ్వాడు .
పది తవ్వాడు .,పది రోజులు తవ్వాడు .
అయినా కనపడలేదు .,అయినా లంకెబిందెలు కనపడలేదు .
కానీ నీళ్లు చేరాయి .,కానీ గోతిలో నీళ్లు చేరాయి .
లేకుండా బావి పని అయింది .,పైసా లేకుండా బావి పని అయింది .
అందుకు సంతోషించింది .,అందుకు అనసూయ సంతోషించింది .
దున్నాలి .,పెరడంతా దున్నాలి .
లంకెబిందెలు దొరుకుతాయి .,అప్పుడే లంకెబిందెలు దొరుకుతాయి .
సోములుకు చావలేదు .,సోములుకు ఆశ చావలేదు .
దున్నాడు .,పెరడంతా దున్నాడు .
రోజులు దున్నాడు .,వారం రోజులు దున్నాడు .
అయినా జాడలేదు .,అయినా లంకెబిందెల జాడలేదు .
సంతోషం అయింది .,అనసూయకు సంతోషం అయింది .
పెరడంతా పిలకలు నాటింది .,పెరడంతా అరటి పిలకలు నాటింది .
నా నిజం అవుతుంది .,నా కల నిజం అవుతుంది .
దేవత మన చెప్పింది .,దేవత మన మంచికే చెప్పింది .
పెరటిలో దొరకలేదు .,లంకెబిందెలు పెరటిలో దొరకలేదు .
చావలేదు .,ఆశ చావలేదు .
అయినా బావిలో కనపడలేదు .,అయినా బావిలో బిందెలు కనపడలేదు .
నీళ్లు ఊరాయి .,రోజురోజుకు నీళ్లు ఊరాయి .
అనసూయ పాదులు తీసింది .,అనసూయ పెరటిలో పాదులు తీసింది .
పిలకలకు నీళ్లు అందేలా .,అరటి పిలకలకు నీళ్లు అందేలా .
కొన్ని రోజులకు గెలలు వేశాయి .,కొన్ని రోజులకు అరటి గెలలు వేశాయి .
అనసూయ వాటిని పంపింది .,అనసూయ వాటిని అంగడికి పంపింది .
పైసలు చేసింది .,పైసలు జమ చేసింది .
ఆ పైసలు చేతిలో ఉంచింది .,ఆ పైసలు సోములు చేతిలో ఉంచింది .
అనగనగా ఒక NULL .,అనగనగా ఒక ఊరు NULL .
ఆ ఊరి పేరు NULL .,ఆ ఊరి పేరు సిరిపురం NULL .
NULL సీతాలు ఆలుమగలు NULL .,సోములు సీతాలు ఆలుమగలు NULL .
సిరిపురం NULL .,వాళ్లది సిరిపురం NULL .
మొదటిసారి పుట్టింది .,మొదటిసారి కూతురు పుట్టింది .
NULL సీతాలు మురిసి .,సోములు సీతాలు మురిసి .
కూతురే పుట్టింది .,రెండోసారి కూతురే పుట్టింది .
మనసులో మనసు లేదు .,సోములుకు మనసులో మనసు లేదు .
సీతాలును సూటిపోటి అనేవాడు .,సీతాలును సూటిపోటి మాటలు అనేవాడు .
కొడుకు లేకపోవడం NULL అని అందరితో అనేవాడు .,కొడుకు లేకపోవడం లోటు అని అందరితో అనేవాడు .
కొడుకుని కనకపోవడం తప్పు NULL . అని అందరితో అనేవాడు .,కొడుకుని కనకపోవడం సీతాలుదే తప్పు NULL . అని అందరితో అనేవాడు .
సీతాలు పాడయింది .,కాన్పులతో సీతాలు పాడయింది .
అయినా వినలేదు .,అయినా సోములు వినలేదు .
ఎవరో సాధువు ఆ వచ్చాడు .,ఎవరో సాధువు ఆ ఊరికి వచ్చాడు .
ఆ సాధువు రోగాలు చేసేవాడు .,ఆ సాధువు రోగాలు నయం చేసేవాడు .
ఇచ్చేవాడు .,మందులు ఇచ్చేవాడు .
తెలిసింది .,సోములుకు తెలిసింది .
సీతాలుతో సాధువును కలిశాడు .,సోములు సీతాలుతో సాధువును కలిశాడు .
పుట్టడానికి మందు అడిగాడు .,కొడుకు పుట్టడానికి మందు అడిగాడు .
