dropped,sentences
", , చాలా .","బొప్పాయి కాయ , గింజలు , పాలు చాలా జబ్బులు పోగొడతాయి ."
మంచి .,కంటి జబ్బులకు బొప్పాయి పండు మంచి మందు NULL .
.,బొప్పాయి తింటే రేచీకటి దగ్గరకు రాలేదు .
.,ఆడవాళ్లు కడుపుతో ఉంటే బొప్పాయి తినగూడదు అంటారు .
ఇది .,ఇది నిజం కాదు .
పైగా ఎంతో మంచిది .,పైగా బిడ్డకు ఎంతో మంచిది NULL .
", , .","మల బద్దకానికి బొప్పాయి పాలు , నీళ్లు , తేనె కలిపి తాగండి ."
.,బొప్పాయి గింజలు నూరి పాలలో కలిపి తాగండి .
.,ఏలిక పాములు పడి .
.,బొప్పాయి కాయ గుజ్జు రోజూ పూయండి .
.,కురుపులు మాడి .
!,చూడండి !
ఎంత గొప్పదో !,బొప్పాయి ఎంత గొప్పదో NULL !
ఒక .,ఒక మునగచెట్టు ఉంటే .
.,కూరకోసం వెతికే పని ఉండదు .
మనలో .,మునగ చేసే మేలు మనలో చాలామందికి తెలియదు .
ఎంతో మంచిది .,మునగాకు కూర కళ్లకు ఎంతో మంచిది NULL .
.,పూత కూరలో వేసుకోవచ్చు .
చాలా .,మునగలు చాలా రకాలు NULL .
వీటిలో చాలా మంచిది .,వీటిలో బెంగుళూరు రకం చాలా మంచిది NULL .
లావుగా పొడవుగా .,కాయ లావుగా పొడవుగా ఉంటుంది .
బాగా .,లోపల గుజ్జు బాగా ఉంటుంది .
.,ముదిరినా తగ్గని రుచి దీనిది NULL .
మంచి .,మంచి రకం మునగ ఏడాదిలో కాపుపడుతుంది .
.,మునగ కాసేది కాయలు కాదు రూపాయలే NULL .
-,పాల దిగుబడి పెరగాలంటే -
మన .,పాల దిగుబడి పెరిగితే మన ఆదాయం పెరుగుతుంది .
మెలకువగా బాగా .,మెలకువగా పాడి చేసుకుంటే దిగుబడి బాగా పెంచుకోవచ్చు .
పచ్చి .,పచ్చి గడ్డి మేత వేసేటప్పుడు కంది వేయాలి .
దీని .,దీని అరలీటరు పాలు దిగుబడి పెరుగుతుంది .
బాగా .,పశువును బాగా కడగాలి .
", , .","కొట్టంలో పేడ , ఈగలు , దోమలు లేకుండా చూచుకోవాలి ."
.,పాలిచ్చేటప్పుడు గొడ్డును భయపెట్టగూడదు .
అది సంతోషంగా .,అది సంతోషంగా ఉండాలి .
దీని .,దీని పాల దిగుబడి పెరుగుతుంది .
.,దూడకు మొదట పాలు తాపాలి .
.,తరువాత పాలు పిండాలి .
.,చివరి పాలు దూడకు వదల .
ఒకే .,పాలు రోజూ ఒకే సమయంలో పిండాలి .
తొందర తొందరగా .,తొందర తొందరగా పిండాలి .
.,అప్పుడప్పుడు మానివేయ .
.,పశువు జబ్బుతో ఉంటే పాలు పిండగూడదు .
సులభంగా .,అరటి సులభంగా పెరిగే చెట్టు NULL .
కొద్ది చాలు .,దీనికి కొద్ది చోటు చాలు NULL .
ఒక .,ఇంటిలో ఒక పిలక నాటుకుంటే .
.,ఏళ్ల తరబడి ఉంటుంది .
ఒకటి రెండు మిగిలిన వాటిని .,ఒకటి రెండు పిలకలు ఉంచి మిగిలిన వాటిని తీసి .
.,గెల కోసిన చెట్టును నరికి .
వీటిలో తొందరగా .,వీటిలో పచ్చవి తొందరగా కాపుకు వచ్చే రకం NULL .
ఈ పొట్టిగా .,ఈ చెట్టు పొట్టిగా ఉంటుంది .
పచ్చి మంచి .,అరటికి పచ్చి పేడ మంచి ఎరువు NULL .
మంచిది .,పూతకు వచ్చినప్పుడు యూరియా వాడడం మంచిది NULL .
పెద్ద .,పెద్ద గెల దిగుతుంది .
.,కాయ సైజు పెరుగుతుంది .
.,అరటికి తడి ఆరకుండా నీరు ఉండాలి .
మనం .,మనం వాడిన నీళ్లు చెట్టుకు పారేటట్టు చేసుకుంటే .
ఈ మీకు,ఈ సంగతి మీకు తెలుసా
మూడు ఒక .,మూడు ఆపిల్ పళ్లలో ఉండే బలం ఒక అరటి పండులో ఉంది .
అదనంగా అందరికీ .,అదనంగా సంపాదించాలని అందరికీ ఉంటుంది .
ఏదో .,ఏదో చేయాలి అనుకుంటాము .
కానీ మనకు .,కానీ అందుబాటులో ఉండే పనులు మనకు కనబడవు .
.,కూరగాయలు పండించలేం .
కానీ రెండు !,కానీ రెండు కొబ్బరి మొలకలు నాటుకోవచ్చుగదా !
.,చెట్టు పెరిగి పైకి పోతుంది .
మనకు .,మనకు అడ్డం రాదు .
మంచిది .,కొబ్బరిలో సంకరజాతివి నాటుకొంటే మంచిది NULL .
తొందరగా .,తొందరగా కాపు పడతాయి .
బాగా బాగా .,కొబ్బరి చెట్టు బాగా కాయాలంటే నీళ్లు బాగా ఉండాలి .
.,చెట్టు మొదట తడి ఆరకుండా చూచుకోవాలి .
మనం .,మనం వాడుకునే నీళ్లు చెట్టుకు అందేటట్టు చేసుకుంటే .
దీనికొక .,దీనికొక ఉపాయం ఉంది .
ఒక .,గుంటను ఒక బండతో కప్పివేయాలి .
మనం ఈ .,మనం వాడిన నీళ్లు ఈ గుంటలో పడేటట్టు చేయాలి .
తొందరగా .,చెట్టు తొందరగా పెరుగుతుంది .
ఒక సుమారుగా అయిదు వందల .,ఒక కొబ్బరి చెట్టు సుమారుగా కాపు పడితే అయిదు వందల రూపాయల ఆదాయం ఉంటుంది .
ఇంతకంటే సులభమైన !,ఇంతకంటే సులభమైన సంపాదన ఉంటుందా !
రెండు !,రెండు కొబ్బరి మొలకలు నాటండి !
.,వెంకటాపురంలో సోములు ఉండేవాడు .
ఏ .,సోములు ఏ పనీ చేసేవాడు .
నేను ఎందుకు .,నేను ఎందుకు పని చేయాలి .
నేను .,ఏనాటికైనా నేను ధనవంతుడను అవుతాను .
అది నా .,అది నా జాతకంలోనే రాసి .
అని .,అని సోములు అనేవాడు .
.,పని చేసి బతుకు అనేవాడు .
అంటే .,ధనవంతునివి కావాలి అంటే పని చేయాలి .
.,సోములు వినేవాడు .
.,చివరికి పోచాలు సోములుతో విసిగిపోయాడు .
.,సోములుకు పెళ్లి చేయాలి .
.,సోములుకు పెళ్లి చేశారు .
.,సోములుకు అనసూయతో పెళ్లి జరిగింది .
ఒక .,సోములును ఒక దారికి తేవాలి .
.,పని చేయించాలి .
అని .,అని అనసూయ అనుకుంది .
ఒక .,ఒక రోజు ఉదయాన లేచింది .
నాకు ఒక .,నాకు కలలో ఒక దేవత కనిపించింది .
మన .,మన పెరటిలో లంకెబిందెలు ఉన్నాయట .
నాతో .,దేవత నాతో చెప్పింది .
అని .,అని అనసూయ సోములుతో అంది .
నా ఇదే .,సోములు ముఖంలో సంతోషం నా జాతకం ఇదే అయుండాలి .
.,పలుగు పార తీసుకున్నాడు .
.,లంకెబిందెల పెరటిలో తవ్వాడు .
పది .,పది రోజులు తవ్వాడు .
అయినా .,అయినా లంకెబిందెలు కనపడలేదు .
కానీ .,కానీ గోతిలో నీళ్లు చేరాయి .
.,పైసా లేకుండా బావి పని అయింది .
అందుకు .,అందుకు అనసూయ సంతోషించింది .
.,పెరడంతా దున్నాలి .
.,అప్పుడే లంకెబిందెలు దొరుకుతాయి .
.,సోములుకు ఆశ చావలేదు .
.,పెరడంతా దున్నాడు .
.,వారం రోజులు దున్నాడు .
అయినా .,అయినా లంకెబిందెల జాడలేదు .
.,అనసూయకు సంతోషం అయింది .
.,పెరడంతా అరటి పిలకలు నాటింది .
నా .,నా కల నిజం అవుతుంది .
మన .,దేవత మన మంచికే చెప్పింది .
.,లంకెబిందెలు పెరటిలో దొరకలేదు .
.,ఆశ చావలేదు .
అయినా .,అయినా బావిలో బిందెలు కనపడలేదు .
.,రోజురోజుకు నీళ్లు ఊరాయి .
.,అనసూయ పెరటిలో పాదులు తీసింది .
.,అరటి పిలకలకు నీళ్లు అందేలా .
కొన్ని .,కొన్ని రోజులకు అరటి గెలలు వేశాయి .
వాటిని .,అనసూయ వాటిని అంగడికి పంపింది .
.,పైసలు జమ చేసింది .
ఆ .,ఆ పైసలు సోములు చేతిలో ఉంచింది .
అనగనగా ఒక .,అనగనగా ఒక ఊరు NULL .
ఆ .,ఆ ఊరి పేరు సిరిపురం NULL .
NULL .,సోములు సీతాలు ఆలుమగలు NULL .
.,వాళ్లది సిరిపురం NULL .
.,మొదటిసారి కూతురు పుట్టింది .
NULL .,సోములు సీతాలు మురిసి .
.,రెండోసారి కూతురే పుట్టింది .
.,సోములుకు మనసులో మనసు లేదు .
సూటిపోటి .,సీతాలును సూటిపోటి మాటలు అనేవాడు .
అని అందరితో .,కొడుకు లేకపోవడం లోటు అని అందరితో అనేవాడు .
. అని అందరితో .,కొడుకుని కనకపోవడం సీతాలుదే తప్పు NULL . అని అందరితో అనేవాడు .
.,కాన్పులతో సీతాలు పాడయింది .
అయినా .,అయినా సోములు వినలేదు .
ఎవరో ఆ .,ఎవరో సాధువు ఆ ఊరికి వచ్చాడు .
ఆ .,ఆ సాధువు రోగాలు నయం చేసేవాడు .
.,మందులు ఇచ్చేవాడు .
.,సోములుకు తెలిసింది .
.,సోములు సీతాలుతో సాధువును కలిశాడు .
మందు .,కొడుకు పుట్టడానికి మందు అడిగాడు .
ఏదో .,సాధువు ఏదో మందు ఇచ్చాడు .
.,సోములు సాధువు మాటలు నమ్మాడు .
.,అడిగిన ధనం ఇచ్చాడు .
.,సీతాలు మందు తినిపించాడు .
.,సీతాలుకు నెలలు నిండాయి .
.,కాన్పు అయింది .
ఈ .,ఈ సారి కూతురే NULL .
.,సోములు కోరిక తీరలేదు .
.,సీతాలు బాధలు పెరిగాయి .
.,ఒకసారి సోములుకు బాగాలేదు .
", .","కక్కుడు , పారుడు అయింది ."
.,దవాఖానాలో ఉంచారు .
.,వారం రోజులు దవాఖానాలో ఉన్నాడు .
.,రోజు డాక్టరు చూసేవాడు .
.,ఒకరోజు సోములుకు రత్తాలు దవాఖానాకు వచ్చింది .
.,డాక్టరును కలిసింది .
తన .,తన గోడు చెప్పుకుంది .
.,రత్తాలుకు అయిదుగురు ఆడపిల్లలే NULL .
అందుకు .,అందుకు మొగుడు కొడుతున్నాడు .
మళ్లీ .,మళ్లీ పెళ్లి చేసుకుంటాడట .
ఈ మగ . అని ఒకటే .,ఈ సారి మగ పిల్లాడు కలిగేలా . అని రత్తాలు డాక్టరుతో ఒకటే ఏడుపు NULL .
.,మందులతో లాభం లేదు .
అని .,మగపిల్లవాడు పుట్టడానికి మందులు లేవా అని రత్తాలు అడిగింది .
NULL .,మగపిల్లవాడా ఆడపిల్లనా NULL .
ఇది ఎవరి .,ఇది ఎవరి చేతిలో లేదు .
.,ఆడవాళ్లకు నెలా నెలా అండం వస్తుంది .
.,అండంతో వీర్య కణాలు కలుస్తాయి .
.,అప్పుడు పిండం తయారవుతుంది .
.,మగ ఆడ అనేది వీర్య కణాలను ఉంటుంది .
రెండు .,వీర్య కణాలు రెండు రకాలు ఉంటాయి .
ఒక .,ఒక రకంతో ఆడపిల్లలే పుడతారు .
ఇంకో .,ఇంకో రకంతో మగపిల్లలే పుడతారు .
ఒకే .,మగవాళ్లలో ఒకే రకం కణాలుంటే ఆడపిల్లలే పుడతారు .
"రెండు , .","రెండు రకాల కణాలు ఉంటే ఆడపిల్లలు పుడతారు , మగపిల్లలు పుడతారు ."
అంతేగాని ఇది ఎవరి .,అంతేగాని ఇది ఎవరి చేతిలో లేదు .
అసలే . అని .,ఆడవాళ్ల తప్పు అసలే కాదు . అని డాక్టరు చెప్పింది .
ఇదంతా .,సోములు ఇదంతా విన్నాడు .
తన .,తన తప్పు తెలుసుకున్నాడు .
.,సీతాలు రాగానే దగ్గరకు తీసుకున్నాడు .
NULL ఒకటే .,కొడుకైనా కూతురైనా ఒకటే అన్నాడు .
.,రాజులు మగడు సాయిలు NULL .
.,సాయిలు చేసేది పాలేరు పని NULL .
.,దొరగారి పాలేరు NULL .
మూడు కుంచాల .,నెలకు మూడు కుంచాల జీతం NULL .
కుంచెడే .,నిరుటి కుంచెడే NULL .
కుంచెడు తాను .,కుంచెడు కాలం తాను జీతగాడే NULL .
.,తాత జీతగాడే NULL .
.,నాయన జీతగాడే NULL .
.,రాజులు కూలికి నాలికి పోతది .
.,కోతల కాలంలో పరిగె ఏరుకుంటుంది .
.,దొర ఇంటి పనులకు పోతది .
అయితే ఏమీ .,అయితే ఏమీ ఉంది .
. .,ఆరుగాలం పనిచేసినా . అయిదు వేళ్లు నోటిలోకి పోవుట గగనం NULL .
ఇంట .,రాజులు తల్లి ఇంట సుఖపడలేదు .
ఇంట .,ఇంట సుఖం లేదు .
.,మొదటి బాధలే NULL .
అయినా ఏ .,అయినా ఏ నాడు ఏడవలేదు .
.,గుండె బలంతో బతికింది .
అందరితోనూ .,అందరితోనూ మంచి అనిపించుకుంది .
వరుసగా .,మొదలు వరుసగా నలుగురు ఆడసంతానం NULL .
.,ఇద్దరు పోయినారు .
.,ఇద్దరు మిగిలినారు .
మనం .,మనం పేదోళ్లం NULL .
.,కూతురే కొడుకు అనుకుందాం .
మగ .,మగ పిల్లాడు లేకుంటే మానే .
మనకి NULL .,మనకి భూములా జాగాలా NULL .
NULL .,పశువులా పంటలా NULL .
NULL .,వెండా బంగారమా NULL .
.,బంగళాలా NULL .
.,సాయిలు వినలేదు .
నీ .,నీ మాట నిజమే NULL .
మనకు .,మనకు ముల్లె లేదు .
ఎందరు అని .,ఎందరు పోరలు అని అడుగుతారు .
మనకు .,ఆడపిల్ల మనకు కాదు .
.,అక్కడకే పోతది .
.,దీపం కాపాడుతాడు .
.,వంశం నిలుపుతాడు .
ఇంత .,ముసలితనంలో ఇంత కూడు పెడతాడు .
.,చనిపోతే తలకు కొరివి పెడతాడు .
.,కొడుకు పుట్టిండు .
NULL .,సాయిలుకు రాజులకు సంతోషం NULL .
ఎంతో .,సాయిలు ఎంతో మురిసిపోయాడు .
.,కొడుకు పేరు వెంకట NULL .
.,బిడ్డలకు మనువు చేసింది .
మొదటి .,మొదటి కూతురు బతుకు NULL .
దాని .,దాని మొగుడు మంచోడు NULL .
తనకు .,తనది తనకు చాలు అంటడు .
నాలుగు .,నాలుగు పైసలు దాచుకుంటాడు .
దాని అది .,దాని కాపురం అది చేసుకుంటోంది .
రెండో .,రెండో పిల్ల మొగుడే చిరుతగాడు NULL .
.,నేలమీద నిలిసి ఆకసానికి చేతులు చాపుతాడు .
అన్నీ బడాయి .,అన్నీ బడాయి మాటలు NULL .
అవి ఏవీ .,అవి ఏవీ జమ కావు .
.,పొల్లను అత పెడతాడు .
.,వాడిది ఏడిసిన కొంప అగుపడుతుంది .
నీకే .,ఇంటిది నవ్వుతూ తిరుగుతుంటే నీకే మంచిది NULL .
అని .,అని చెపితే వినడు .
.,సూడబోతే సుందరాంగుడు NULL .
బాగనే .,పావురమలె బాగనే ఉండె .
.,నెలకు ఓసారి కూతురు అలిగొత్తది .
ఆనికేం .,ఆనికేం రోగమో తెలువది .
.,ఆలిని కాలుసుక తింటాడు .
మంచి .,మంచి పోలగాని జూసి మనువు చేతాం .
బంగారు అని .,బంగారు కత్తి అని మెడకోసుకుంటామా .
అంటే .,అంటే ఇంటి ఆయన వినడు .
.,ఆడదాని బతుకు మొగనితోనే NULL .
.,తెంపి ముడి ఏయడం కురుస NULL .
మారు .,మారు మనువు కూడదు .
దాని అంత .,దాని రాతే అంత అనుకుందాం .
అని .,అని నీతులు పలుకుతడు .
NULL NULL అనేవి .,రాతలు కోతలు అనేవి పాతకాలం మాటలు NULL .
అని నేను నా .,అని నేను అంటే నా మాట వినడు .
ఈ .,ఈ కాలం చదివితేనే మనిషి NULL .
.,లేకుంటే విలువ లేదు .
.,మనవి గోస బతుకులు NULL .
.,ఎండల వానల మిడుకుడు .
మంచి .,మంచి కొలువు దొరుకుతది .
అని .,అని వెంకటిని బడికి పంపింది .
పదిదాకా .,పదిదాకా బడికి పోయాడు .
పదిల .,పదిల లేవలేదు .
ఇక .,ఇక సదువు సాగలేదు .
.,చేతికి పని అంటలేదు .
.,పసుల గాయడు .
.,పొలంల దిగడు .
ఏడనో NULL .,ఏడనో తిరుగుతడు తిండికి ఇంటికి చేరుతడు .
.,మాట వినడు .
జులాయిగ .,జులాయిగ తిరుగతడు .
.,పేకాట ఆడతాడు .
.,సినిమాలకు పోతడు .
అది NULL ఇది .,అది గావాలె ఇది గావాలె అంటాడు .
అయితే ఇంత .,అయితే ఇంత గారాబం NULL .
ఏడికి .,ఏడికి కాకుండా .
.,బతికుండగానే కొరివి పెడుతుండు .
.,ఇంటికాడ కాలు నిలవదు .
.,తోటకూరోలె పెరిగిండు .
.,నూగు దోసకాయల్లె ఉండె .
.,ఆశ భూమయి ఏలుతానంటె .
.,నొసలు గాడిదలు కాయమనె .
ఆయనకు .,ఆయనకు రాడు .
.,నామాట వినడు .
.,మీటింగులకు అని పోయాడు .
.,పోలీసుల కంట పడిండు .
.,తీసుకపోయి పొట్టు పొట్టు కొట్టిరి .
ఏం .,కొడుకు కావాలె అనిపోతే ఏం జరిగింది .
,చెట్టు నిండా కాయలు ఉంటాయి
.,అక్కడ మరణాలు ఆడవాళ్లకూ మగవాళ్లకూ సమానం NULL .
ఆడదిగా .,చివరకి ఆడదిగా పుట్టడమే శాపం అనిపించడం .
వాళ్లు ?,వాళ్లు ఏమనుకొంటారు ?
ఎందుకమ్మా .,ఎందుకమ్మా ఆడపిల్లను కంటావు .
మరో .,విజయవాడలో మరో ఆడశిశువు హత్య NULL .
,ఆడవాళ్లు కడుపుతో ఉన్నప్పుడు
వాళ్లకేమీ ?,వాళ్లకేమీ జబ్బులు రావా ?
అంటే ప్రతి,అంటే కడుపుతో ఉన్న ప్రతి ఇల్లాలికీ
